itemSet,setSize,target,conversion
6,1,13,0
6,1,52,0
6,1,95,0
6,1,86,0
6,1,24,0
6,1,5,0
6,1,39,0
6,1,72,0
6,1,18,0
27-52-15-20,4,83,0
27-52-15-20,4,59,0
27-52-15-20,4,92,0
27-52-15-20,4,35,0
27-52-15-20,4,61,0
27-52-20,3,15,1
14-42-68,3,77,0
14-42-68,3,48,0
14-42-68,3,70,0
14-42-68,3,16,0
14-42-68,3,32,0
68-14,2,42,1
20-15,2,83,0
20-15,2,50,0
20-15,2,39,0
20-15,2,23,0
20-15,2,55,0
15,1,20,1
9-83-43,3,20,0
9-83-43,3,32,0
9-83-43,3,58,0
9-83-43,3,88,0
9-83-43,3,70,0
9-83,2,43,1
26-25,2,71,0
26-25,2,75,0
26-25,2,95,0
26-25,2,68,0
26-25,2,47,0
25,1,26,1
4,1,72,0
4,1,65,0
4,1,52,0
4,1,55,0
4,1,54,0
27-15-20-58,4,80,0
27-15-20-58,4,52,0
27-15-20-58,4,84,0
27-15-20-58,4,16,0
27-15-20-58,4,36,0
58-27-20,3,15,1
19-8,2,36,0
19-8,2,56,0
19-8,2,83,0
19-8,2,74,0
19-8,2,38,0
8,1,19,1
49-58-52-67,4,15,0
49-58-52-67,4,54,0
49-58-52-67,4,84,0
49-58-52-67,4,65,0
49-58-52-67,4,47,0
49-58-67,3,52,1
36-9-77,3,59,0
36-9-77,3,25,0
36-9-77,3,23,0
36-9-77,3,83,0
36-9-77,3,44,0
9-77,2,36,1
33-68-42,3,63,0
33-68-42,3,28,0
33-68-42,3,62,0
33-68-42,3,76,0
33-68-42,3,89,0
33-68,2,42,1
20-85,2,78,0
20-85,2,33,0
20-85,2,8,0
20-85,2,35,0
20-85,2,18,0
20,1,85,1
68,1,24,0
68,1,57,0
68,1,82,0
68,1,76,0
68,1,12,0
11-73-24,3,70,0
11-73-24,3,53,0
11-73-24,3,77,0
11-73-24,3,89,0
11-73-24,3,30,0
73-11,2,24,1
89,1,31,0
89,1,87,0
89,1,94,0
89,1,67,0
89,1,25,0
99-15-52-27-20,5,22,0
99-15-52-27-20,5,28,0
99-15-52-27-20,5,86,0
99-15-52-27-20,5,26,0
99-15-52-27-20,5,45,0
99-52-20-15,4,27,1
86,1,61,0
86,1,58,0
86,1,76,0
86,1,57,0
86,1,29,0
34-73-44-64-33-75,6,11,0
34-73-44-64-33-75,6,78,0
34-73-44-64-33-75,6,92,0
34-73-44-64-33-75,6,94,0
34-73-44-64-33-75,6,16,0
33-34-73-75-44,5,64,1
9-14,2,72,0
9-14,2,35,0
9-14,2,87,0
9-14,2,88,0
9-14,2,94,0
9,1,14,1
67,1,68,0
67,1,78,0
67,1,70,0
67,1,64,0
67,1,93,0
59-57-15-87-35,5,74,0
59-57-15-87-35,5,84,0
59-57-15-87-35,5,46,0
59-57-15-87-35,5,39,0
59-57-15-87-35,5,65,0
57-59-87-15,4,35,1
70-10,2,29,0
70-10,2,65,0
70-10,2,90,0
70-10,2,66,0
70-10,2,53,0
70,1,10,1
46-54,2,71,0
46-54,2,82,0
46-54,2,55,0
46-54,2,56,0
46-54,2,97,0
46,1,54,1
12-62,2,98,0
12-62,2,41,0
12-62,2,28,0
12-62,2,14,0
12-62,2,80,0
12,1,62,1
9-62,2,49,0
9-62,2,61,0
9-62,2,14,0
9-62,2,86,0
9-62,2,40,0
62,1,9,1
16,1,29,0
16,1,67,0
16,1,98,0
16,1,61,0
16,1,9,0
8-19-48,3,1,0
8-19-48,3,4,0
8-19-48,3,18,0
8-19-48,3,17,0
8-19-48,3,62,0
48-19,2,8,1
31-44-61-78-60-69,6,55,0
31-44-61-78-60-69,6,47,0
31-44-61-78-60-69,6,99,0
31-44-61-78-60-69,6,82,0
31-44-61-78-60-69,6,29,0
44-78-60-61-31,5,69,1
33-23-75,3,13,0
33-23-75,3,18,0
33-23-75,3,66,0
33-23-75,3,63,0
33-23-75,3,47,0
75-23,2,33,1
6,1,81,0
6,1,92,0
6,1,3,0
6,1,23,0
6,1,88,0
9-46-43,3,32,0
9-46-43,3,80,0
9-46-43,3,49,0
9-46-43,3,55,0
9-46-43,3,76,0
43-46,2,9,1
32-45-23-60-71-41,6,79,0
32-45-23-60-71-41,6,27,0
32-45-23-60-71-41,6,97,0
32-45-23-60-71-41,6,86,0
32-45-23-60-71-41,6,98,0
32-71-41-45-60,5,23,1
20,1,32,0
20,1,41,0
20,1,96,0
20,1,29,0
20,1,16,0
15-20,2,97,0
15-20,2,33,0
15-20,2,18,0
15-20,2,35,0
15-20,2,24,0
15,1,20,1
20,1,69,0
20,1,78,0
20,1,99,0
20,1,28,0
20,1,51,0
2,1,34,0
2,1,46,0
2,1,54,0
2,1,73,0
2,1,7,0
41-71-2,3,3,0
41-71-2,3,81,0
41-71-2,3,39,0
41-71-2,3,49,0
41-71-2,3,18,0
41-2,2,71,1
1,1,76,0
1,1,21,0
1,1,60,0
1,1,5,0
1,1,98,0
36,1,66,0
36,1,97,0
36,1,77,0
36,1,63,0
36,1,61,0
37-15-13,3,12,0
37-15-13,3,64,0
37-15-13,3,49,0
37-15-13,3,77,0
37-15-13,3,10,0
13-15,2,37,1
63,1,11,0
63,1,31,0
63,1,5,0
63,1,13,0
63,1,6,0
7,1,90,0
7,1,18,0
7,1,41,0
7,1,33,0
7,1,97,0
19-63-48-9,4,58,0
19-63-48-9,4,71,0
19-63-48-9,4,52,0
19-63-48-9,4,80,0
19-63-48-9,4,50,0
48-9-63,3,19,1
16-73,2,67,0
16-73,2,58,0
16-73,2,55,0
16-73,2,26,0
16-73,2,4,0
73,1,16,1
34,1,83,0
34,1,12,0
34,1,24,0
34,1,2,0
34,1,93,0
45-44-23-41,4,86,0
45-44-23-41,4,35,0
45-44-23-41,4,75,0
45-44-23-41,4,27,0
45-44-23-41,4,14,0
44-45-23,3,41,1
79-32-23-44-71-65,6,4,0
79-32-23-44-71-65,6,60,0
79-32-23-44-71-65,6,13,0
79-32-23-44-71-65,6,47,0
79-32-23-44-71-65,6,37,0
32-65-71-44-79,5,23,1
54-0,2,1,0
54-0,2,97,0
54-0,2,31,0
54-0,2,96,0
54-0,2,15,0
0,1,54,1
21-63,2,13,0
21-63,2,45,0
21-63,2,27,0
21-63,2,80,0
21-63,2,53,0
21,1,63,1
20-30-15,3,80,0
20-30-15,3,56,0
20-30-15,3,74,0
20-30-15,3,96,0
20-30-15,3,81,0
20-15,2,30,1
43-23,2,24,0
43-23,2,40,0
43-23,2,77,0
43-23,2,79,0
43-23,2,19,0
43,1,23,1
9-43-49,3,5,0
9-43-49,3,31,0
9-43-49,3,16,0
9-43-49,3,38,0
9-43-49,3,51,0
49-43,2,9,1
5-93-68,3,43,0
5-93-68,3,96,0
5-93-68,3,0,0
5-93-68,3,88,0
5-93-68,3,3,0
5-93,2,68,1
21-15-20,3,69,0
21-15-20,3,8,0
21-15-20,3,29,0
21-15-20,3,58,0
21-15-20,3,14,0
21-15,2,20,1
20,1,36,0
20,1,31,0
20,1,57,0
20,1,83,0
20,1,9,0
91-9-15-20,4,85,0
91-9-15-20,4,21,0
91-9-15-20,4,59,0
91-9-15-20,4,56,0
91-9-15-20,4,46,0
9-91-15,3,20,1
20,1,18,0
20,1,92,0
20,1,73,0
20,1,9,0
20,1,47,0
87-17-56,3,43,0
87-17-56,3,52,0
87-17-56,3,31,0
87-17-56,3,71,0
87-17-56,3,79,0
17-87,2,56,1
7-2-82-27-99,5,45,0
7-2-82-27-99,5,73,0
7-2-82-27-99,5,28,0
7-2-82-27-99,5,34,0
7-2-82-27-99,5,35,0
2-27-82-7,4,99,1
55-83,2,20,0
55-83,2,1,0
55-83,2,18,0
55-83,2,51,0
55-83,2,14,0
55,1,83,1
7-27-18,3,83,0
7-27-18,3,31,0
7-27-18,3,5,0
7-27-18,3,3,0
7-27-18,3,78,0
18-7,2,27,1
73,1,87,0
73,1,69,0
73,1,34,0
73,1,22,0
73,1,78,0
16-52,2,59,0
16-52,2,94,0
16-52,2,5,0
16-52,2,31,0
16-52,2,38,0
52,1,16,1
20,1,72,0
20,1,42,0
20,1,90,0
20,1,2,0
20,1,30,0
48,1,66,0
48,1,80,0
48,1,50,0
48,1,22,0
48,1,8,0
65,1,44,0
65,1,21,0
65,1,1,0
65,1,31,0
65,1,72,0
10,1,98,0
10,1,66,0
10,1,1,0
10,1,41,0
10,1,36,0
15,1,64,0
15,1,75,0
15,1,97,0
15,1,81,0
15,1,77,0
65,1,92,0
65,1,9,0
65,1,91,0
65,1,45,0
65,1,36,0
19,1,70,0
19,1,38,0
19,1,29,0
19,1,68,0
19,1,56,0
99-24,2,93,0
99-24,2,53,0
99-24,2,83,0
99-24,2,20,0
99-24,2,27,0
24,1,99,1
72,1,31,0
72,1,77,0
72,1,54,0
72,1,79,0
72,1,42,0
7,1,31,0
7,1,93,0
7,1,61,0
7,1,78,0
7,1,25,0
40-73,2,16,0
40-73,2,32,0
40-73,2,41,0
40-73,2,64,0
40-73,2,85,0
40,1,73,1
15-80-14-0,4,66,0
15-80-14-0,4,5,0
15-80-14-0,4,24,0
15-80-14-0,4,72,0
15-80-14-0,4,6,0
80-14-15,3,0,1
20,1,76,0
20,1,41,0
20,1,67,0
20,1,29,0
20,1,95,0
8-87,2,28,0
8-87,2,25,0
8-87,2,33,0
8-87,2,4,0
8-87,2,3,0
8,1,87,1
93,1,85,0
93,1,27,0
93,1,76,0
93,1,55,0
93,1,0,0
94,1,57,0
94,1,37,0
94,1,95,0
94,1,83,0
94,1,71,0
73,1,33,0
73,1,79,0
73,1,8,0
73,1,58,0
73,1,7,0
9-70-58-5-73,5,31,0
9-70-58-5-73,5,29,0
9-70-58-5-73,5,19,0
9-70-58-5-73,5,24,0
9-70-58-5-73,5,34,0
73-58-70-9,4,5,1
52-49-83-43,4,56,0
52-49-83-43,4,1,0
52-49-83-43,4,54,0
52-49-83-43,4,29,0
52-49-83-43,4,59,0
49-43-52,3,83,1
53-15-73-20,4,2,0
53-15-73-20,4,50,0
53-15-73-20,4,7,0
53-15-73-20,4,99,0
53-15-73-20,4,4,0
73-20-53,3,15,1
42,1,32,0
42,1,87,0
42,1,81,0
42,1,82,0
42,1,99,0
2,1,8,0
2,1,47,0
2,1,10,0
2,1,37,0
2,1,5,0
9-46-37,3,24,0
9-46-37,3,0,0
9-46-37,3,3,0
9-46-37,3,73,0
9-46-37,3,17,0
37-46,2,9,1
43,1,68,0
43,1,96,0
43,1,22,0
43,1,20,0
43,1,19,0
96,1,6,0
96,1,71,0
96,1,9,0
96,1,12,0
96,1,34,0
15-16,2,44,0
15-16,2,91,0
15-16,2,49,0
15-16,2,35,0
15-16,2,47,0
15,1,16,1
73-7,2,25,0
73-7,2,54,0
73-7,2,28,0
73-7,2,37,0
73-7,2,52,0
73,1,7,1
97,1,52,0
97,1,37,0
97,1,2,0
97,1,41,0
97,1,14,0
96-71-41-75,4,25,0
96-71-41-75,4,73,0
96-71-41-75,4,8,0
96-71-41-75,4,70,0
96-71-41-75,4,27,0
96-41-75,3,71,1
0-2,2,40,0
0-2,2,41,0
0-2,2,5,0
0-2,2,18,0
0-2,2,99,0
0,1,2,1
32,1,1,0
32,1,42,0
32,1,76,0
32,1,28,0
32,1,31,0
10-83-51,3,1,0
10-83-51,3,99,0
10-83-51,3,75,0
10-83-51,3,64,0
10-83-51,3,38,0
83-51,2,10,1
83,1,64,0
83,1,46,0
83,1,37,0
83,1,72,0
83,1,73,0
15-27,2,40,0
15-27,2,63,0
15-27,2,23,0
15-27,2,76,0
15-27,2,94,0
15,1,27,1
69-76-85-9-18,5,32,0
69-76-85-9-18,5,62,0
69-76-85-9-18,5,29,0
69-76-85-9-18,5,68,0
69-76-85-9-18,5,1,0
9-18-76-69,4,85,1
37-0,2,70,0
37-0,2,32,0
37-0,2,87,0
37-0,2,47,0
37-0,2,62,0
0,1,37,1
15,1,93,0
15,1,96,0
15,1,86,0
15,1,88,0
15,1,97,0
92-69-65-84,4,26,0
92-69-65-84,4,87,0
92-69-65-84,4,38,0
92-69-65-84,4,48,0
92-69-65-84,4,33,0
65-84-69,3,92,1
46-43,2,19,0
46-43,2,36,0
46-43,2,83,0
46-43,2,44,0
46-43,2,96,0
43,1,46,1
65-67-61-41,4,73,0
65-67-61-41,4,92,0
65-67-61-41,4,39,0
65-67-61-41,4,81,0
65-67-61-41,4,88,0
65-61-41,3,67,1
68-5-20-65-21,5,78,0
68-5-20-65-21,5,38,0
68-5-20-65-21,5,47,0
68-5-20-65-21,5,87,0
68-5-20-65-21,5,45,0
65-21-20-5,4,68,1
45-67-13,3,25,0
45-67-13,3,84,0
45-67-13,3,77,0
45-67-13,3,66,0
45-67-13,3,54,0
67-45,2,13,1
31-69,2,34,0
31-69,2,22,0
31-69,2,94,0
31-69,2,26,0
31-69,2,99,0
69,1,31,1
82-86,2,93,0
82-86,2,33,0
82-86,2,60,0
82-86,2,32,0
82-86,2,72,0
82,1,86,1
85,1,45,0
85,1,63,0
85,1,55,0
85,1,1,0
85,1,20,0
92,1,35,0
92,1,14,0
92,1,81,0
92,1,33,0
92,1,82,0
49,1,36,0
49,1,94,0
49,1,32,0
49,1,78,0
49,1,62,0
62-15,2,47,0
62-15,2,94,0
62-15,2,5,0
62-15,2,33,0
62-15,2,71,0
62,1,15,1
91-8,2,17,0
91-8,2,86,0
91-8,2,84,0
91-8,2,83,0
91-8,2,77,0
91,1,8,1
63-50,2,35,0
63-50,2,36,0
63-50,2,74,0
63-50,2,3,0
63-50,2,59,0
50,1,63,1
49,1,19,0
49,1,66,0
49,1,91,0
49,1,4,0
49,1,62,0
57-91-7-86-77-36-9,7,5,0
57-91-7-86-77-36-9,7,68,0
57-91-7-86-77-36-9,7,29,0
57-91-7-86-77-36-9,7,17,0
57-91-7-86-77-36-9,7,82,0
7-9-77-86-57-91,6,36,1
85,1,27,0
85,1,29,0
85,1,68,0
85,1,35,0
85,1,97,0
15-99-27-20,4,65,0
15-99-27-20,4,24,0
15-99-27-20,4,94,0
15-99-27-20,4,71,0
15-99-27-20,4,23,0
27-20-15,3,99,1
75,1,23,0
75,1,54,0
75,1,4,0
75,1,59,0
75,1,11,0
80,1,7,0
80,1,60,0
80,1,86,0
80,1,1,0
80,1,28,0
47-7,2,33,0
47-7,2,99,0
47-7,2,2,0
47-7,2,0,0
47-7,2,20,0
7,1,47,1
18-30-92-2-0-14,6,69,0
18-30-92-2-0-14,6,21,0
18-30-92-2-0-14,6,79,0
18-30-92-2-0-14,6,67,0
18-30-92-2-0-14,6,19,0
0-2-14-92-30,5,18,1
33-32-23-89-76-60-41,7,11,0
33-32-23-89-76-60-41,7,54,0
33-32-23-89-76-60-41,7,37,0
33-32-23-89-76-60-41,7,29,0
33-32-23-89-76-60-41,7,51,0
32-33-41-23-89-60,6,76,1
38-36-22-50-18,5,94,0
38-36-22-50-18,5,31,0
38-36-22-50-18,5,13,0
38-36-22-50-18,5,74,0
38-36-22-50-18,5,37,0
50-18-38-22,4,36,1
9-46-85-49-43,5,61,0
9-46-85-49-43,5,26,0
9-46-85-49-43,5,59,0
9-46-85-49-43,5,35,0
9-46-85-49-43,5,44,0
9-43-46-49,4,85,1
42-2,2,82,0
42-2,2,0,0
42-2,2,77,0
42-2,2,90,0
42-2,2,35,0
2,1,42,1
44,1,35,0
44,1,33,0
44,1,99,0
44,1,95,0
44,1,75,0
73,1,36,0
73,1,34,0
73,1,79,0
73,1,84,0
73,1,5,0
2,1,65,0
2,1,62,0
2,1,28,0
2,1,7,0
2,1,11,0
32,1,66,0
32,1,11,0
32,1,31,0
32,1,49,0
32,1,0,0
19-43,2,61,0
19-43,2,87,0
19-43,2,64,0
19-43,2,59,0
19-43,2,27,0
19,1,43,1
12,1,52,0
12,1,21,0
12,1,41,0
12,1,4,0
12,1,81,0
36-24-73-88-18,5,65,0
36-24-73-88-18,5,77,0
36-24-73-88-18,5,75,0
36-24-73-88-18,5,13,0
36-24-73-88-18,5,69,0
24-73-18-36,4,88,1
67-62,2,72,0
67-62,2,43,0
67-62,2,99,0
67-62,2,13,0
67-62,2,41,0
67,1,62,1
9-43-50-91,4,52,0
9-43-50-91,4,62,0
9-43-50-91,4,24,0
9-43-50-91,4,17,0
9-43-50-91,4,88,0
9-50-43,3,91,1
34,1,68,0
34,1,99,0
34,1,47,0
34,1,74,0
34,1,11,0
9-83-36-73,4,23,0
9-83-36-73,4,67,0
9-83-36-73,4,89,0
9-83-36-73,4,35,0
9-83-36-73,4,81,0
73-36-9,3,83,1
94-88,2,43,0
94-88,2,6,0
94-88,2,93,0
94-88,2,61,0
94-88,2,4,0
88,1,94,1
14-24,2,96,0
14-24,2,57,0
14-24,2,44,0
14-24,2,72,0
14-24,2,36,0
24,1,14,1
55-52,2,84,0
55-52,2,19,0
55-52,2,14,0
55-52,2,38,0
55-52,2,97,0
55,1,52,1
15,1,41,0
15,1,77,0
15,1,80,0
15,1,23,0
15,1,50,0
51,1,81,0
51,1,89,0
51,1,21,0
51,1,83,0
51,1,3,0
7-52,2,31,0
7-52,2,39,0
7-52,2,45,0
7-52,2,27,0
7-52,2,36,0
52,1,7,1
95-71-5-67-4,5,35,0
95-71-5-67-4,5,60,0
95-71-5-67-4,5,79,0
95-71-5-67-4,5,53,0
95-71-5-67-4,5,78,0
67-4-5-95,4,71,1
69,1,58,0
69,1,23,0
69,1,7,0
69,1,77,0
69,1,79,0
23-73-64-69-32,5,7,0
23-73-64-69-32,5,0,0
23-73-64-69-32,5,82,0
23-73-64-69-32,5,93,0
23-73-64-69-32,5,10,0
64-73-32-23,4,69,1
34-81,2,44,0
34-81,2,95,0
34-81,2,92,0
34-81,2,57,0
34-81,2,94,0
81,1,34,1
16-15-20,3,23,0
16-15-20,3,64,0
16-15-20,3,4,0
16-15-20,3,30,0
16-15-20,3,12,0
20-15,2,16,1
98-15,2,54,0
98-15,2,59,0
98-15,2,35,0
98-15,2,96,0
98-15,2,64,0
15,1,98,1
70-9-1,3,73,0
70-9-1,3,66,0
70-9-1,3,64,0
70-9-1,3,88,0
70-9-1,3,89,0
9-1,2,70,1
8,1,55,0
8,1,90,0
8,1,85,0
8,1,7,0
8,1,20,0
96-45-23-44-61,5,91,0
96-45-23-44-61,5,43,0
96-45-23-44-61,5,27,0
96-45-23-44-61,5,49,0
96-45-23-44-61,5,3,0
96-61-45-23,4,44,1
63,1,77,0
63,1,70,0
63,1,76,0
63,1,43,0
63,1,94,0
77-46-43,3,96,0
77-46-43,3,71,0
77-46-43,3,19,0
77-46-43,3,23,0
77-46-43,3,87,0
43-46,2,77,1
9-18,2,85,0
9-18,2,62,0
9-18,2,36,0
9-18,2,34,0
9-18,2,11,0
9,1,18,1
19,1,20,0
19,1,77,0
19,1,3,0
19,1,58,0
19,1,6,0
55,1,4,0
55,1,3,0
55,1,35,0
55,1,53,0
55,1,59,0
46-83-52-7-43-36,6,4,0
46-83-52-7-43-36,6,59,0
46-83-52-7-43-36,6,38,0
46-83-52-7-43-36,6,18,0
46-83-52-7-43-36,6,82,0
7-43-46-83-52,5,36,1
24,1,71,0
24,1,7,0
24,1,88,0
24,1,55,0
24,1,74,0
9-69-34-84-48,5,96,0
9-69-34-84-48,5,8,0
9-69-34-84-48,5,18,0
9-69-34-84-48,5,97,0
9-69-34-84-48,5,40,0
48-34-84-69,4,9,1
41-24-12-23-33,5,95,0
41-24-12-23-33,5,91,0
41-24-12-23-33,5,54,0
41-24-12-23-33,5,56,0
41-24-12-23-33,5,35,0
24-33-12-41,4,23,1
19,1,30,0
19,1,43,0
19,1,14,0
19,1,15,0
19,1,4,0
11-50,2,76,0
11-50,2,58,0
11-50,2,90,0
11-50,2,87,0
11-50,2,48,0
50,1,11,1
57-37,2,55,0
57-37,2,30,0
57-37,2,83,0
57-37,2,85,0
57-37,2,22,0
37,1,57,1
15-67,2,38,0
15-67,2,9,0
15-67,2,50,0
15-67,2,77,0
15-67,2,5,0
15,1,67,1
38,1,31,0
38,1,48,0
38,1,62,0
38,1,84,0
38,1,91,0
11-16-72,3,44,0
11-16-72,3,2,0
11-16-72,3,69,0
11-16-72,3,85,0
11-16-72,3,37,0
16-11,2,72,1
49-46-9,3,14,0
49-46-9,3,99,0
49-46-9,3,54,0
49-46-9,3,86,0
49-46-9,3,13,0
49-46,2,9,1
15,1,5,0
15,1,91,0
15,1,21,0
15,1,38,0
15,1,92,0
44-61-71,3,39,0
44-61-71,3,27,0
44-61-71,3,92,0
44-61-71,3,73,0
44-61-71,3,23,0
44-71,2,61,1
20-15-7,3,42,0
20-15-7,3,6,0
20-15-7,3,49,0
20-15-7,3,14,0
20-15-7,3,16,0
20-15,2,7,1
3-73-33,3,94,0
3-73-33,3,80,0
3-73-33,3,38,0
3-73-33,3,93,0
3-73-33,3,58,0
73-3,2,33,1
43-15-83-65,4,3,0
43-15-83-65,4,32,0
43-15-83-65,4,49,0
43-15-83-65,4,17,0
43-15-83-65,4,31,0
65-83-43,3,15,1
39-20-92-2,4,26,0
39-20-92-2,4,56,0
39-20-92-2,4,8,0
39-20-92-2,4,12,0
39-20-92-2,4,88,0
2-20-92,3,39,1
89-56-61-81-23,5,73,0
89-56-61-81-23,5,59,0
89-56-61-81-23,5,99,0
89-56-61-81-23,5,77,0
89-56-61-81-23,5,14,0
56-81-61-23,4,89,1
16-20,2,77,0
16-20,2,29,0
16-20,2,41,0
16-20,2,42,0
16-20,2,65,0
20,1,16,1
80,1,50,0
80,1,9,0
80,1,6,0
80,1,98,0
80,1,23,0
7-38,2,3,0
7-38,2,83,0
7-38,2,68,0
7-38,2,46,0
7-38,2,18,0
38,1,7,1
3-67,2,28,0
3-67,2,61,0
3-67,2,33,0
3-67,2,83,0
3-67,2,5,0
3,1,67,1
21-30-49,3,40,0
21-30-49,3,23,0
21-30-49,3,14,0
21-30-49,3,12,0
21-30-49,3,69,0
49-21,2,30,1
15-28-9-27-99-20-74,7,26,0
15-28-9-27-99-20-74,7,46,0
15-28-9-27-99-20-74,7,67,0
15-28-9-27-99-20-74,7,78,0
15-28-9-27-99-20-74,7,57,0
99-9-15-20-27-28,6,74,1
73,1,1,0
73,1,84,0
73,1,53,0
73,1,76,0
73,1,77,0
34-25-71,3,47,0
34-25-71,3,36,0
34-25-71,3,85,0
34-25-71,3,11,0
34-25-71,3,31,0
25-34,2,71,1
77,1,47,0
77,1,96,0
77,1,18,0
77,1,62,0
77,1,70,0
20-15,2,85,0
20-15,2,46,0
20-15,2,68,0
20-15,2,43,0
20-15,2,2,0
15,1,20,1
23-31-45-61-68-69-29,7,62,0
23-31-45-61-68-69-29,7,88,0
23-31-45-61-68-69-29,7,35,0
23-31-45-61-68-69-29,7,98,0
23-31-45-61-68-69-29,7,71,0
68-45-61-23-29-31,6,69,1
19,1,75,0
19,1,83,0
19,1,18,0
19,1,21,0
19,1,56,0
4-23,2,60,0
4-23,2,29,0
4-23,2,93,0
4-23,2,38,0
4-23,2,75,0
4,1,23,1
58-7,2,44,0
58-7,2,74,0
58-7,2,48,0
58-7,2,19,0
58-7,2,43,0
58,1,7,1
52,1,70,0
52,1,32,0
52,1,77,0
52,1,31,0
52,1,28,0
9-92,2,97,0
9-92,2,13,0
9-92,2,77,0
9-92,2,87,0
9-92,2,39,0
92,1,9,1
32-69-76,3,82,0
32-69-76,3,85,0
32-69-76,3,18,0
32-69-76,3,75,0
32-69-76,3,12,0
32-76,2,69,1
20,1,4,0
20,1,42,0
20,1,75,0
20,1,9,0
20,1,87,0
8-19-20-15,4,2,0
8-19-20-15,4,67,0
8-19-20-15,4,58,0
8-19-20-15,4,52,0
8-19-20-15,4,69,0
8-20-15,3,19,1
8,1,35,0
8,1,44,0
8,1,51,0
8,1,1,0
8,1,11,0
2-50-18,3,65,0
2-50-18,3,56,0
2-50-18,3,45,0
2-50-18,3,84,0
2-50-18,3,5,0
18-50,2,2,1
89-4-32-62-64,5,76,0
89-4-32-62-64,5,91,0
89-4-32-62-64,5,70,0
89-4-32-62-64,5,61,0
89-4-32-62-64,5,11,0
32-89-64-62,4,4,1
23-45-32,3,15,0
23-45-32,3,18,0
23-45-32,3,30,0
23-45-32,3,78,0
23-45-32,3,77,0
45-23,2,32,1
20-30-15,3,56,0
20-30-15,3,76,0
20-30-15,3,38,0
20-30-15,3,91,0
20-30-15,3,58,0
20-30,2,15,1
33-46-9-11-59,5,85,0
33-46-9-11-59,5,14,0
33-46-9-11-59,5,82,0
33-46-9-11-59,5,97,0
33-46-9-11-59,5,22,0
33-11-46-59,4,9,1
39,1,47,0
39,1,0,0
39,1,72,0
39,1,13,0
39,1,58,0
79,1,32,0
79,1,72,0
79,1,89,0
79,1,69,0
79,1,36,0
41,1,62,0
41,1,49,0
41,1,40,0
41,1,11,0
41,1,28,0
64,1,60,0
64,1,82,0
64,1,2,0
64,1,90,0
64,1,98,0
51-43,2,3,0
51-43,2,77,0
51-43,2,91,0
51-43,2,29,0
51-43,2,68,0
51,1,43,1
94-36-30,3,38,0
94-36-30,3,46,0
94-36-30,3,85,0
94-36-30,3,45,0
94-36-30,3,61,0
36-94,2,30,1
17,1,25,0
17,1,36,0
17,1,42,0
17,1,27,0
17,1,0,0
20-15-21,3,45,0
20-15-21,3,67,0
20-15-21,3,72,0
20-15-21,3,91,0
20-15-21,3,75,0
20-15,2,21,1
36-30,2,74,0
36-30,2,9,0
36-30,2,78,0
36-30,2,73,0
36-30,2,98,0
36,1,30,1
8,1,97,0
8,1,89,0
8,1,21,0
8,1,84,0
8,1,19,0
47,1,82,0
47,1,93,0
47,1,21,0
47,1,30,0
47,1,32,0
20-15,2,47,0
20-15,2,30,0
20-15,2,91,0
20-15,2,43,0
20-15,2,89,0
20,1,15,1
89-65-11,3,45,0
89-65-11,3,17,0
89-65-11,3,73,0
89-65-11,3,51,0
89-65-11,3,47,0
89-65,2,11,1
12-20-21,3,95,0
12-20-21,3,30,0
12-20-21,3,65,0
12-20-21,3,47,0
12-20-21,3,18,0
20-21,2,12,1
14-1-19-61-23-15-24-11,8,46,0
14-1-19-61-23-15-24-11,8,67,0
14-1-19-61-23-15-24-11,8,28,0
14-1-19-61-23-15-24-11,8,58,0
14-1-19-61-23-15-24-11,8,2,0
1-11-15-19-23-24-61,7,14,1
46-36-83-43-9-69-64-23-76-4,10,18,0
46-36-83-43-9-69-64-23-76-4,10,20,0
46-36-83-43-9-69-64-23-76-4,10,89,0
46-36-83-43-9-69-64-23-76-4,10,98,0
46-36-83-43-9-69-64-23-76-4,10,71,0
64-36-69-4-43-76-46-83-23,9,9,1
43-94-30,3,13,0
43-94-30,3,25,0
43-94-30,3,23,0
43-94-30,3,88,0
43-94-30,3,31,0
43-30,2,94,1
96-24,2,68,0
96-24,2,92,0
96-24,2,58,0
96-24,2,75,0
96-24,2,43,0
24,1,96,1
49,1,93,0
49,1,51,0
49,1,62,0
49,1,22,0
49,1,19,0
35,1,83,0
35,1,15,0
35,1,67,0
35,1,93,0
35,1,52,0
24,1,22,0
24,1,36,0
24,1,94,0
24,1,9,0
24,1,26,0
84,1,61,0
84,1,37,0
84,1,72,0
84,1,14,0
84,1,80,0
20,1,38,0
20,1,56,0
20,1,10,0
20,1,22,0
20,1,71,0
47-9,2,68,0
47-9,2,60,0
47-9,2,55,0
47-9,2,20,0
47-9,2,67,0
9,1,47,1
24-69-76-75,4,0,0
24-69-76-75,4,93,0
24-69-76-75,4,57,0
24-69-76-75,4,5,0
24-69-76-75,4,31,0
24-75-69,3,76,1
38,1,56,0
38,1,98,0
38,1,93,0
38,1,69,0
38,1,94,0
2-20-36-83,4,4,0
2-20-36-83,4,98,0
2-20-36-83,4,1,0
2-20-36-83,4,46,0
2-20-36-83,4,35,0
2-83-36,3,20,1
0-48,2,5,0
0-48,2,98,0
0-48,2,96,0
0-48,2,95,0
0-48,2,99,0
