itemSet,target,conversion,setSize
"[47, 59, 11, 83, 9, 50, 18]",84,0,7
"[47, 59, 11, 83, 9, 50, 18]",17,0,7
"[15, 2]",71,0,2
"[15, 2]",95,0,2
"[15, 2]",26,0,2
"[15, 2]",66,0,2
"[15, 2]",46,0,2
"[7, 82, 37, 39]",8,0,4
"[7, 82, 37, 39]",34,0,4
"[7, 82, 37, 39]",31,0,4
"[7, 82, 37, 39]",18,0,4
"[7, 82, 37, 39]",29,0,4
"[85, 20]",17,0,2
"[85, 20]",64,0,2
"[85, 20]",29,0,2
"[85, 20]",71,0,2
"[85, 20]",87,0,2
"[15, 20]",48,0,2
"[15, 20]",29,0,2
"[15, 20]",18,0,2
"[15, 20]",34,0,2
"[15, 20]",68,0,2
"[7, 48, 21]",83,0,3
"[7, 48, 21]",60,0,3
"[7, 48, 21]",95,0,3
"[7, 48, 21]",33,0,3
"[7, 48, 21]",13,0,3
"[48, 62, 7]",60,0,3
"[48, 62, 7]",78,0,3
"[48, 62, 7]",13,0,3
"[48, 62, 7]",95,0,3
"[48, 62, 7]",40,0,3
"[47, 19, 1, 4]",58,0,4
"[47, 19, 1, 4]",89,0,4
"[47, 19, 1, 4]",57,0,4
"[47, 19, 1, 4]",76,0,4
"[47, 19, 1, 4]",93,0,4
"[53, 7]",41,0,2
"[53, 7]",90,0,2
"[53, 7]",4,0,2
"[53, 7]",84,0,2
"[53, 7]",56,0,2
"[11, 43, 6]",29,0,3
"[11, 43, 6]",16,0,3
"[11, 43, 6]",61,0,3
"[11, 43, 6]",56,0,3
"[11, 43, 6]",17,0,3
"[82, 15, 65, 86, 5, 20, 78, 26, 25]",54,0,9
"[82, 15, 65, 86, 5, 20, 78, 26, 25]",56,0,9
"[82, 15, 65, 86, 5, 20, 78, 26, 25]",17,0,9
"[82, 15, 65, 86, 5, 20, 78, 26, 25]",90,0,9
"[82, 15, 65, 86, 5, 20, 78, 26, 25]",61,0,9
"[14, 15, 71, 95]",51,0,4
"[14, 15, 71, 95]",88,0,4
"[14, 15, 71, 95]",77,0,4
"[14, 15, 71, 95]",70,0,4
"[14, 15, 71, 95]",75,0,4
"[50, 55]",46,0,2
"[50, 55]",57,0,2
"[50, 55]",76,0,2
"[50, 55]",44,0,2
"[50, 55]",6,0,2
"[46, 9, 51, 7, 83, 48]",93,0,6
"[46, 9, 51, 7, 83, 48]",95,0,6
"[46, 9, 51, 7, 83, 48]",84,0,6
"[46, 9, 51, 7, 83, 48]",44,0,6
"[46, 9, 51, 7, 83, 48]",90,0,6
"[37, 39, 80]",8,0,3
"[37, 39, 80]",29,0,3
"[37, 39, 80]",6,0,3
"[37, 39, 80]",71,0,3
"[37, 39, 80]",84,0,3
"[38, 9]",97,0,2
"[38, 9]",58,0,2
"[38, 9]",12,0,2
"[38, 9]",75,0,2
"[38, 9]",51,0,2
"[21, 41]",53,0,2
"[21, 41]",88,0,2
"[21, 41]",90,0,2
"[21, 41]",85,0,2
"[21, 41]",24,0,2
"[39, 2]",8,0,2
"[39, 2]",34,0,2
"[39, 2]",31,0,2
"[39, 2]",29,0,2
"[39, 2]",55,0,2
"[15, 20, 49, 2, 19]",34,0,5
"[15, 20, 49, 2, 19]",95,0,5
"[15, 20, 49, 2, 19]",42,0,5
"[15, 20, 49, 2, 19]",45,0,5
"[15, 20, 49, 2, 19]",44,0,5
"[89, 64, 72, 23, 45, 29, 32]",85,0,7
"[89, 64, 72, 23, 45, 29, 32]",70,0,7
"[89, 64, 72, 23, 45, 29, 32]",13,0,7
"[89, 64, 72, 23, 45, 29, 32]",58,0,7
"[89, 64, 72, 23, 45, 29, 32]",91,0,7
"[51, 52]",92,0,2
"[51, 52]",93,0,2
"[51, 52]",95,0,2
"[51, 52]",32,0,2
"[51, 52]",71,0,2
"[14, 20]",44,0,2
"[14, 20]",82,0,2
"[14, 20]",38,0,2
"[14, 20]",77,0,2
"[14, 20]",51,0,2
"[61, 24, 11, 59, 97, 83, 36]",6,0,7
"[61, 24, 11, 59, 97, 83, 36]",76,0,7
"[61, 24, 11, 59, 97, 83, 36]",16,0,7
"[61, 24, 11, 59, 97, 83, 36]",38,0,7
"[61, 24, 11, 59, 97, 83, 36]",74,0,7
"[20, 15]",48,0,2
"[20, 15]",29,0,2
"[20, 15]",18,0,2
"[20, 15]",34,0,2
"[20, 15]",68,0,2
"[92, 13, 2]",76,0,3
"[92, 13, 2]",51,0,3
"[92, 13, 2]",44,0,3
"[92, 13, 2]",42,0,3
"[92, 13, 2]",84,0,3
"[50, 54, 86, 49, 7, 18]",46,0,6
"[50, 54, 86, 49, 7, 18]",72,0,6
"[50, 54, 86, 49, 7, 18]",75,0,6
"[50, 54, 86, 49, 7, 18]",26,0,6
"[50, 54, 86, 49, 7, 18]",78,0,6
"[19, 2]",34,0,2
"[19, 2]",85,0,2
"[19, 2]",63,0,2
"[19, 2]",81,0,2
"[19, 2]",44,0,2
"[47, 59]",64,0,2
"[47, 59]",93,0,2
"[47, 59]",5,0,2
"[47, 59]",68,0,2
"[47, 59]",56,0,2
"[47, 70, 10, 23]",93,0,4
"[47, 70, 10, 23]",60,0,4
"[47, 70, 10, 23]",57,0,4
"[47, 70, 10, 23]",17,0,4
"[47, 70, 10, 23]",46,0,4
"[42, 23, 26, 25, 95]",17,0,5
"[42, 23, 26, 25, 95]",51,0,5
"[42, 23, 26, 25, 95]",82,0,5
"[42, 23, 26, 25, 95]",4,0,5
"[42, 23, 26, 25, 95]",12,0,5
"[15, 20]",48,0,2
"[15, 20]",29,0,2
"[15, 20]",18,0,2
"[15, 20]",34,0,2
"[15, 20]",68,0,2
"[15, 27, 19, 54]",46,0,4
"[15, 27, 19, 54]",31,0,4
"[15, 27, 19, 54]",78,0,4
"[15, 27, 19, 54]",75,0,4
"[15, 27, 19, 54]",72,0,4
"[58, 7]",1,0,2
"[58, 7]",35,0,2
"[58, 7]",93,0,2
"[58, 7]",98,0,2
"[58, 7]",65,0,2
"[10, 74]",44,0,2
"[10, 74]",87,0,2
"[10, 74]",95,0,2
"[10, 74]",3,0,2
"[10, 74]",34,0,2
"[2, 9, 18]",72,0,3
"[2, 9, 18]",86,0,3
"[2, 9, 18]",82,0,3
"[2, 9, 18]",75,0,3
"[2, 9, 18]",97,0,3
"[72, 63, 21, 15, 20, 27, 99]",91,0,7
"[72, 63, 21, 15, 20, 27, 99]",66,0,7
"[72, 63, 21, 15, 20, 27, 99]",46,0,7
"[72, 63, 21, 15, 20, 27, 99]",18,0,7
"[72, 63, 21, 15, 20, 27, 99]",55,0,7
"[89, 32]",1,0,2
"[89, 32]",63,0,2
"[89, 32]",13,0,2
"[89, 32]",70,0,2
"[89, 32]",16,0,2
"[49, 15]",6,0,2
"[49, 15]",58,0,2
"[49, 15]",64,0,2
"[49, 15]",61,0,2
"[49, 15]",95,0,2
"[28, 59, 11, 63, 15, 3, 21, 27, 99, 20]",76,0,10
"[28, 59, 11, 63, 15, 3, 21, 27, 99, 20]",61,0,10
"[28, 59, 11, 63, 15, 3, 21, 27, 99, 20]",96,0,10
"[28, 59, 11, 63, 15, 3, 21, 27, 99, 20]",84,0,10
"[28, 59, 11, 63, 15, 3, 21, 27, 99, 20]",29,0,10
"[56, 23, 24]",53,0,3
"[56, 23, 24]",55,0,3
"[56, 23, 24]",47,0,3
"[56, 23, 24]",99,0,3
"[56, 23, 24]",66,0,3
"[86, 83, 82, 49, 7, 94, 36]",16,0,7
"[86, 83, 82, 49, 7, 94, 36]",80,0,7
"[86, 83, 82, 49, 7, 94, 36]",18,0,7
"[86, 83, 82, 49, 7, 94, 36]",42,0,7
"[86, 83, 82, 49, 7, 94, 36]",44,0,7
"[6, 21]",83,0,2
"[6, 21]",97,0,2
"[6, 21]",90,0,2
"[6, 21]",61,0,2
"[6, 21]",56,0,2
"[61, 65, 64]",17,0,3
"[61, 65, 64]",5,0,3
"[61, 65, 64]",6,0,3
"[61, 65, 64]",58,0,3
"[61, 65, 64]",84,0,3
"[50, 2, 14, 43]",63,0,4
"[50, 2, 14, 43]",77,0,4
"[50, 2, 14, 43]",71,0,4
"[50, 2, 14, 43]",6,0,4
"[50, 2, 14, 43]",44,0,4
"[52, 7, 49]",6,0,3
"[52, 7, 49]",39,0,3
"[52, 7, 49]",37,0,3
"[52, 7, 49]",80,0,3
"[52, 7, 49]",45,0,3
"[15, 52, 77, 62]",31,0,4
"[15, 52, 77, 62]",57,0,4
"[15, 52, 77, 62]",8,0,4
"[15, 52, 77, 62]",98,0,4
"[15, 52, 77, 62]",89,0,4
"[27, 15, 17, 20]",85,0,4
"[27, 15, 17, 20]",64,0,4
"[27, 15, 17, 20]",25,0,4
"[27, 15, 17, 20]",61,0,4
"[27, 15, 17, 20]",11,0,4
"[20, 24]",42,0,2
"[20, 24]",89,0,2
"[20, 24]",57,0,2
"[20, 24]",41,0,2
"[20, 24]",87,0,2
"[15, 37, 49]",6,0,3
"[15, 37, 49]",34,0,3
"[15, 37, 49]",84,0,3
"[15, 37, 49]",8,0,3
"[15, 37, 49]",29,0,3
"[41, 65]",53,0,2
"[41, 65]",97,0,2
"[41, 65]",90,0,2
"[41, 65]",85,0,2
"[41, 65]",5,0,2
"[2, 58]",1,0,2
"[2, 58]",35,0,2
"[2, 58]",98,0,2
"[2, 58]",93,0,2
"[2, 58]",65,0,2
"[73, 62]",35,0,2
"[73, 62]",61,0,2
"[73, 62]",86,0,2
"[73, 62]",31,0,2
"[73, 62]",77,0,2
"[7, 50]",46,0,2
"[7, 50]",34,0,2
"[7, 50]",35,0,2
"[7, 50]",60,0,2
"[7, 50]",40,0,2
"[73, 10, 70, 19]",63,0,4
"[73, 10, 70, 19]",56,0,4
"[73, 10, 70, 19]",83,0,4
"[73, 10, 70, 19]",88,0,4
"[73, 10, 70, 19]",60,0,4
"[2, 15, 20, 6]",97,0,4
"[2, 15, 20, 6]",61,0,4
"[2, 15, 20, 6]",56,0,4
"[2, 15, 20, 6]",60,0,4
"[2, 15, 20, 6]",75,0,4
"[19, 8]",90,0,2
"[19, 8]",39,0,2
"[19, 8]",35,0,2
"[19, 8]",37,0,2
"[19, 8]",30,0,2
"[20, 2, 27, 7]",95,0,4
"[20, 2, 27, 7]",33,0,4
"[20, 2, 27, 7]",81,0,4
"[20, 2, 27, 7]",34,0,4
"[20, 2, 27, 7]",56,0,4
"[27, 15]",95,0,2
"[27, 15]",6,0,2
"[27, 15]",91,0,2
"[27, 15]",32,0,2
"[27, 15]",33,0,2
"[47, 59, 15, 20]",64,0,4
"[47, 59, 15, 20]",93,0,4
"[47, 59, 15, 20]",68,0,4
"[47, 59, 15, 20]",5,0,4
"[47, 59, 15, 20]",44,0,4
"[87, 21, 73, 7, 18]",83,0,5
"[87, 21, 73, 7, 18]",0,0,5
"[87, 21, 73, 7, 18]",72,0,5
"[87, 21, 73, 7, 18]",37,0,5
"[87, 21, 73, 7, 18]",26,0,5
"[73, 89, 32, 26, 50]",87,0,5
"[73, 89, 32, 26, 50]",63,0,5
"[73, 89, 32, 26, 50]",61,0,5
"[73, 89, 32, 26, 50]",46,0,5
"[73, 89, 32, 26, 50]",8,0,5
"[2, 14, 15, 20]",44,0,4
"[2, 14, 15, 20]",64,0,4
"[2, 14, 15, 20]",46,0,4
"[2, 14, 15, 20]",32,0,4
"[2, 14, 15, 20]",77,0,4
"[1, 10, 73, 4]",54,0,4
"[1, 10, 73, 4]",89,0,4
"[1, 10, 73, 4]",94,0,4
"[1, 10, 73, 4]",59,0,4
"[1, 10, 73, 4]",58,0,4
"[66, 29, 71, 95, 11]",51,0,5
"[66, 29, 71, 95, 11]",80,0,5
"[66, 29, 71, 95, 11]",12,0,5
"[66, 29, 71, 95, 11]",85,0,5
"[66, 29, 71, 95, 11]",37,0,5
"[44, 79, 71, 9]",92,0,4
"[44, 79, 71, 9]",77,0,4
"[44, 79, 71, 9]",81,0,4
"[44, 79, 71, 9]",38,0,4
"[44, 79, 71, 9]",55,0,4
"[59, 67]",64,0,2
"[59, 67]",58,0,2
"[59, 67]",0,0,2
"[59, 67]",55,0,2
"[59, 67]",3,0,2
"[49, 7, 20]",80,0,3
"[49, 7, 20]",93,0,3
"[49, 7, 20]",16,0,3
"[49, 7, 20]",13,0,3
"[49, 7, 20]",42,0,3
"[0, 2]",97,0,2
"[0, 2]",78,0,2
"[0, 2]",4,0,2
"[0, 2]",85,0,2
"[0, 2]",55,0,2
"[85, 20]",17,0,2
"[85, 20]",64,0,2
"[85, 20]",29,0,2
"[85, 20]",71,0,2
"[85, 20]",87,0,2
"[46, 1]",58,0,2
"[46, 1]",54,0,2
"[46, 1]",89,0,2
"[46, 1]",40,0,2
"[46, 1]",91,0,2
"[95, 32]",61,0,2
"[95, 32]",51,0,2
"[95, 32]",40,0,2
"[95, 32]",59,0,2
"[95, 32]",80,0,2
"[94, 87, 86, 83, 36]",80,0,5
"[94, 87, 86, 83, 36]",16,0,5
"[94, 87, 86, 83, 36]",60,0,5
"[94, 87, 86, 83, 36]",1,0,5
"[94, 87, 86, 83, 36]",88,0,5
"[85, 27]",17,0,2
"[85, 27]",64,0,2
"[85, 27]",71,0,2
"[85, 27]",41,0,2
"[85, 27]",29,0,2
"[10, 71, 41, 33, 76]",53,0,5
"[10, 71, 41, 33, 76]",97,0,5
"[10, 71, 41, 33, 76]",11,0,5
"[10, 71, 41, 33, 76]",88,0,5
"[10, 71, 41, 33, 76]",90,0,5
"[7, 27, 9, 21, 43]",56,0,5
"[7, 27, 9, 21, 43]",33,0,5
"[7, 27, 9, 21, 43]",71,0,5
"[7, 27, 9, 21, 43]",95,0,5
"[7, 27, 9, 21, 43]",92,0,5
"[6, 17, 52, 77]",64,0,4
"[6, 17, 52, 77]",11,0,4
"[6, 17, 52, 77]",31,0,4
"[6, 17, 52, 77]",16,0,4
"[6, 17, 52, 77]",8,0,4
"[15, 49]",6,0,2
"[15, 49]",58,0,2
"[15, 49]",64,0,2
"[15, 49]",61,0,2
"[15, 49]",95,0,2
"[9, 52, 58, 18]",72,0,4
"[9, 52, 58, 18]",1,0,4
"[9, 52, 58, 18]",0,0,4
"[9, 52, 58, 18]",97,0,4
"[9, 52, 58, 18]",35,0,4
"[91, 2, 36, 40]",72,0,4
"[91, 2, 36, 40]",56,0,4
"[91, 2, 36, 40]",33,0,4
"[91, 2, 36, 40]",86,0,4
"[91, 2, 36, 40]",95,0,4
"[7, 22]",93,0,2
"[7, 22]",90,0,2
"[7, 22]",72,0,2
"[7, 22]",0,0,2
"[7, 22]",92,0,2
"[65, 89]",1,0,2
"[65, 89]",58,0,2
"[65, 89]",35,0,2
"[65, 89]",93,0,2
"[65, 89]",16,0,2
"[23, 0, 2]",97,0,3
"[23, 0, 2]",85,0,3
"[23, 0, 2]",55,0,3
"[23, 0, 2]",66,0,3
"[23, 0, 2]",22,0,3
"[69, 76, 60, 1]",94,0,4
"[69, 76, 60, 1]",48,0,4
"[69, 76, 60, 1]",89,0,4
"[69, 76, 60, 1]",40,0,4
"[69, 76, 60, 1]",5,0,4
"[6, 70, 38]",97,0,3
"[6, 70, 38]",58,0,3
"[6, 70, 38]",83,0,3
"[6, 70, 38]",60,0,3
"[6, 70, 38]",16,0,3
"[70, 10]",63,0,2
"[70, 10]",88,0,2
"[70, 10]",18,0,2
"[70, 10]",71,0,2
"[70, 10]",56,0,2
"[2, 0]",97,0,2
"[2, 0]",78,0,2
"[2, 0]",4,0,2
"[2, 0]",85,0,2
"[2, 0]",55,0,2
"[35, 65]",58,0,2
"[35, 65]",94,0,2
"[35, 65]",44,0,2
"[35, 65]",47,0,2
"[35, 65]",16,0,2
"[54, 7]",78,0,2
"[54, 7]",31,0,2
"[54, 7]",75,0,2
"[54, 7]",5,0,2
"[54, 7]",46,0,2
"[82, 15, 74, 58, 7, 9, 27, 20, 40]",72,0,9
"[82, 15, 74, 58, 7, 9, 27, 20, 40]",56,0,9
"[82, 15, 74, 58, 7, 9, 27, 20, 40]",77,0,9
"[82, 15, 74, 58, 7, 9, 27, 20, 40]",44,0,9
"[82, 15, 74, 58, 7, 9, 27, 20, 40]",34,0,9
"[21, 10]",34,0,2
"[21, 10]",33,0,2
"[21, 10]",83,0,2
"[21, 10]",95,0,2
"[21, 10]",42,0,2
"[68, 48]",63,0,2
"[68, 48]",94,0,2
"[68, 48]",6,0,2
"[68, 48]",13,0,2
"[68, 48]",53,0,2
"[7, 50, 28, 18]",83,0,4
"[7, 50, 28, 18]",77,0,4
"[7, 50, 28, 18]",3,0,4
"[7, 50, 28, 18]",34,0,4
"[7, 50, 28, 18]",16,0,4
"[93, 98, 42]",58,0,3
"[93, 98, 42]",4,0,3
"[93, 98, 42]",22,0,3
"[93, 98, 42]",94,0,3
"[93, 98, 42]",47,0,3
"[19, 9]",86,0,2
"[19, 9]",72,0,2
"[19, 9]",75,0,2
"[19, 9]",12,0,2
"[19, 9]",63,0,2
"[15, 20, 7]",29,0,3
"[15, 20, 7]",68,0,3
"[15, 20, 7]",81,0,3
"[15, 20, 7]",60,0,3
"[15, 20, 7]",66,0,3
"[69, 76, 44]",92,0,3
"[69, 76, 44]",55,0,3
"[69, 76, 44]",77,0,3
"[69, 76, 44]",83,0,3
"[69, 76, 44]",74,0,3
"[67, 17]",85,0,2
"[67, 17]",64,0,2
"[67, 17]",11,0,2
"[67, 17]",94,0,2
"[67, 17]",61,0,2
"[21, 93]",51,0,2
"[21, 93]",22,0,2
"[21, 93]",47,0,2
"[21, 93]",83,0,2
"[21, 93]",97,0,2
"[96, 93]",22,0,2
"[96, 93]",51,0,2
"[96, 93]",58,0,2
"[96, 93]",81,0,2
"[96, 93]",47,0,2
"[21, 73]",83,0,2
"[21, 73]",33,0,2
"[21, 73]",42,0,2
"[21, 73]",56,0,2
"[21, 73]",95,0,2
"[23, 69, 89]",1,0,3
"[23, 69, 89]",93,0,3
"[23, 69, 89]",16,0,3
"[23, 69, 89]",77,0,3
"[23, 69, 89]",82,0,3
"[67, 73]",35,0,2
"[67, 73]",92,0,2
"[67, 73]",17,0,2
"[67, 73]",91,0,2
"[67, 73]",16,0,2
"[62, 6]",97,0,2
"[62, 6]",61,0,2
"[62, 6]",90,0,2
"[62, 6]",16,0,2
"[62, 6]",78,0,2
"[50, 49, 92]",51,0,3
"[50, 49, 92]",44,0,3
"[50, 49, 92]",42,0,3
"[50, 49, 92]",76,0,3
"[50, 49, 92]",84,0,3
"[24, 11]",16,0,2
"[24, 11]",89,0,2
"[24, 11]",41,0,2
"[24, 11]",83,0,2
"[24, 11]",17,0,2
"[99, 27, 15]",56,0,3
"[99, 27, 15]",77,0,3
"[99, 27, 15]",24,0,3
"[99, 27, 15]",30,0,3
"[99, 27, 15]",60,0,3
"[15, 20]",48,0,2
"[15, 20]",29,0,2
"[15, 20]",18,0,2
"[15, 20]",34,0,2
"[15, 20]",68,0,2
"[24, 97]",6,0,2
"[24, 97]",57,0,2
"[24, 97]",38,0,2
"[24, 97]",41,0,2
"[24, 97]",42,0,2
"[92, 15]",76,0,2
"[92, 15]",44,0,2
"[92, 15]",51,0,2
"[92, 15]",84,0,2
"[92, 15]",42,0,2
"[53, 65, 62]",84,0,3
"[53, 65, 62]",58,0,3
"[53, 65, 62]",90,0,3
"[53, 65, 62]",1,0,3
"[53, 65, 62]",97,0,3
"[60, 45, 65, 23, 3, 76, 66, 73, 32, 29]",5,0,10
"[60, 45, 65, 23, 3, 76, 66, 73, 32, 29]",63,0,10
"[60, 45, 65, 23, 3, 76, 66, 73, 32, 29]",48,0,10
"[60, 45, 65, 23, 3, 76, 66, 73, 32, 29]",13,0,10
"[60, 45, 65, 23, 3, 76, 66, 73, 32, 29]",84,0,10
"[35, 29, 27, 40]",0,0,4
"[35, 29, 27, 40]",44,0,4
"[35, 29, 27, 40]",37,0,4
"[35, 29, 27, 40]",48,0,4
"[35, 29, 27, 40]",77,0,4
"[52, 15, 20]",66,0,3
"[52, 15, 20]",68,0,3
"[52, 15, 20]",41,0,3
"[52, 15, 20]",45,0,3
"[52, 15, 20]",33,0,3
"[46, 43, 83]",54,0,3
"[46, 43, 83]",84,0,3
"[46, 43, 83]",18,0,3
"[46, 43, 83]",48,0,3
"[46, 43, 83]",87,0,3
"[84, 90, 28, 15, 20, 2]",34,0,6
"[84, 90, 28, 15, 20, 2]",65,0,6
"[84, 90, 28, 15, 20, 2]",8,0,6
"[84, 90, 28, 15, 20, 2]",77,0,6
"[84, 90, 28, 15, 20, 2]",78,0,6
"[67, 12, 15, 27, 20]",34,0,5
"[67, 12, 15, 27, 20]",55,0,5
"[67, 12, 15, 27, 20]",72,0,5
"[67, 12, 15, 27, 20]",45,0,5
"[67, 12, 15, 27, 20]",66,0,5
"[7, 77]",31,0,2
"[7, 77]",90,0,2
"[7, 77]",98,0,2
"[7, 77]",71,0,2
"[7, 77]",8,0,2
"[98, 65]",58,0,2
"[98, 65]",57,0,2
"[98, 65]",5,0,2
"[98, 65]",35,0,2
"[98, 65]",22,0,2
"[21, 9, 6]",97,0,3
"[21, 9, 6]",61,0,3
"[21, 9, 6]",90,0,3
"[21, 9, 6]",56,0,3
"[21, 9, 6]",16,0,3
"[64, 24]",42,0,2
"[64, 24]",68,0,2
"[64, 24]",85,0,2
"[64, 24]",99,0,2
"[64, 24]",17,0,2
"[46, 94, 43]",17,0,3
"[46, 94, 43]",1,0,3
"[46, 94, 43]",42,0,3
"[46, 94, 43]",44,0,3
"[46, 94, 43]",48,0,3
"[15, 54, 19, 20]",31,0,4
"[15, 54, 19, 20]",78,0,4
"[15, 54, 19, 20]",46,0,4
"[15, 54, 19, 20]",75,0,4
"[15, 54, 19, 20]",72,0,4
"[82, 7]",72,0,2
"[82, 7]",26,0,2
"[82, 7]",25,0,2
"[82, 7]",77,0,2
"[82, 7]",18,0,2
"[70, 62]",88,0,2
"[70, 62]",63,0,2
"[70, 62]",8,0,2
"[70, 62]",89,0,2
"[70, 62]",74,0,2
"[27, 2]",56,0,2
"[27, 2]",95,0,2
"[27, 2]",33,0,2
"[27, 2]",36,0,2
"[27, 2]",34,0,2
"[85, 9, 15]",17,0,3
"[85, 9, 15]",64,0,3
"[85, 9, 15]",29,0,3
"[85, 9, 15]",71,0,3
"[85, 9, 15]",41,0,3
"[99, 27]",56,0,2
"[99, 27]",77,0,2
"[99, 27]",30,0,2
"[99, 27]",24,0,2
"[99, 27]",88,0,2
"[44, 9]",92,0,2
"[44, 9]",74,0,2
"[44, 9]",72,0,2
"[44, 9]",35,0,2
"[44, 9]",55,0,2
"[90, 5]",65,0,2
"[90, 5]",34,0,2
"[90, 5]",31,0,2
"[90, 5]",38,0,2
"[90, 5]",41,0,2
"[51, 85, 70]",71,0,3
"[51, 85, 70]",29,0,3
"[51, 85, 70]",64,0,3
"[51, 85, 70]",93,0,3
"[51, 85, 70]",56,0,3
"[53, 59]",94,0,2
"[53, 59]",58,0,2
"[53, 59]",4,0,2
"[53, 59]",90,0,2
"[53, 59]",87,0,2
"[20, 15]",48,0,2
"[20, 15]",29,0,2
"[20, 15]",18,0,2
"[20, 15]",34,0,2
"[20, 15]",68,0,2
"[29, 23, 69]",57,0,3
"[29, 23, 69]",28,0,3
"[29, 23, 69]",0,0,3
"[29, 23, 69]",51,0,3
"[29, 23, 69]",11,0,3
"[82, 86]",72,0,2
"[82, 86]",26,0,2
"[82, 86]",77,0,2
"[82, 86]",25,0,2
"[82, 86]",18,0,2
"[15, 20, 87, 7]",74,0,4
"[15, 20, 87, 7]",75,0,4
"[15, 20, 87, 7]",61,0,4
"[15, 20, 87, 7]",59,0,4
"[15, 20, 87, 7]",31,0,4
"[69, 23, 10, 93, 72, 6]",22,0,6
"[69, 23, 10, 93, 72, 6]",58,0,6
"[69, 23, 10, 93, 72, 6]",97,0,6
"[69, 23, 10, 93, 72, 6]",90,0,6
"[69, 23, 10, 93, 72, 6]",66,0,6
"[85, 49, 97, 19, 52]",6,0,5
"[85, 49, 97, 19, 52]",0,0,5
"[85, 49, 97, 19, 52]",41,0,5
"[85, 49, 97, 19, 52]",65,0,5
"[85, 49, 97, 19, 52]",78,0,5
"[14, 2]",44,0,2
"[14, 2]",77,0,2
"[14, 2]",64,0,2
"[14, 2]",94,0,2
"[14, 2]",46,0,2
"[17, 15, 20, 49, 52]",94,0,5
"[17, 15, 20, 49, 52]",61,0,5
"[17, 15, 20, 49, 52]",64,0,5
"[17, 15, 20, 49, 52]",11,0,5
"[17, 15, 20, 49, 52]",85,0,5
"[43, 15, 20, 51]",92,0,4
"[43, 15, 20, 51]",93,0,4
"[43, 15, 20, 51]",71,0,4
"[43, 15, 20, 51]",29,0,4
"[43, 15, 20, 51]",95,0,4
"[14, 13, 67, 20]",51,0,4
"[14, 13, 67, 20]",64,0,4
"[14, 13, 67, 20]",32,0,4
"[14, 13, 67, 20]",17,0,4
"[14, 13, 67, 20]",70,0,4
"[93, 72, 2, 6]",97,0,4
"[93, 72, 2, 6]",22,0,4
"[93, 72, 2, 6]",58,0,4
"[93, 72, 2, 6]",55,0,4
"[93, 72, 2, 6]",61,0,4
"[86, 7, 58, 82]",72,0,4
"[86, 7, 58, 82]",56,0,4
"[86, 7, 58, 82]",46,0,4
"[86, 7, 58, 82]",77,0,4
"[86, 7, 58, 82]",93,0,4
"[52, 85]",17,0,2
"[52, 85]",64,0,2
"[52, 85]",87,0,2
"[52, 85]",41,0,2
"[52, 85]",0,0,2
"[58, 82]",72,0,2
"[58, 82]",46,0,2
"[58, 82]",1,0,2
"[58, 82]",93,0,2
"[58, 82]",77,0,2
"[50, 46]",54,0,2
"[50, 46]",77,0,2
"[50, 46]",84,0,2
"[50, 46]",40,0,2
"[50, 46]",34,0,2
"[60, 41]",97,0,2
"[60, 41]",5,0,2
"[60, 41]",48,0,2
"[60, 41]",47,0,2
"[60, 41]",40,0,2
"[15, 20]",48,0,2
"[15, 20]",29,0,2
"[15, 20]",18,0,2
"[15, 20]",34,0,2
"[15, 20]",68,0,2
"[47, 2]",93,0,2
"[47, 2]",76,0,2
"[47, 2]",56,0,2
"[47, 2]",5,0,2
"[47, 2]",17,0,2
"[13, 15]",32,0,2
"[13, 15]",76,0,2
"[13, 15]",91,0,2
"[13, 15]",48,0,2
"[13, 15]",51,0,2
"[76, 60]",48,0,2
"[76, 60]",5,0,2
"[76, 60]",63,0,2
"[76, 60]",97,0,2
"[76, 60]",92,0,2
"[18, 50, 51, 88, 23, 52]",70,0,6
"[18, 50, 51, 88, 23, 52]",97,0,6
"[18, 50, 51, 88, 23, 52]",72,0,6
"[18, 50, 51, 88, 23, 52]",93,0,6
"[18, 50, 51, 88, 23, 52]",3,0,6
"[35, 56, 21]",75,0,3
"[35, 56, 21]",34,0,3
"[35, 56, 21]",58,0,3
"[35, 56, 21]",51,0,3
"[35, 56, 21]",47,0,3
"[60, 76, 73, 66]",5,0,4
"[60, 76, 73, 66]",63,0,4
"[60, 76, 73, 66]",11,0,4
"[60, 76, 73, 66]",48,0,4
"[60, 76, 73, 66]",47,0,4
"[15, 7]",29,0,2
"[15, 7]",71,0,2
"[15, 7]",68,0,2
"[15, 7]",26,0,2
"[15, 7]",96,0,2
"[73, 91, 41, 36]",72,0,4
"[73, 91, 41, 36]",5,0,4
"[73, 91, 41, 36]",53,0,4
"[73, 91, 41, 36]",81,0,4
"[73, 91, 41, 36]",97,0,4
"[84, 6]",83,0,2
"[84, 6]",58,0,2
"[84, 6]",78,0,2
"[84, 6]",61,0,2
"[84, 6]",60,0,2
"[0, 39]",8,0,2
"[0, 39]",97,0,2
"[0, 39]",78,0,2
"[0, 39]",34,0,2
"[0, 39]",29,0,2
"[48, 61, 71, 24]",32,0,4
"[48, 61, 71, 24]",13,0,4
"[48, 61, 71, 24]",87,0,4
"[48, 61, 71, 24]",57,0,4
"[48, 61, 71, 24]",63,0,4
