itemSet,target,conversion,setSize
"[35, 6]",25,0,2
"[35, 6]",4,0,2
"[7, 76, 15]",27,0,3
"[7, 76, 15]",32,0,3
"[7, 76, 15]",60,0,3
"[7, 76, 15]",20,0,3
"[7, 76, 15]",69,0,3
"[96, 29, 48, 34]",16,0,4
"[96, 29, 48, 34]",32,0,4
"[96, 29, 48, 34]",66,0,4
"[96, 29, 48, 34]",75,0,4
"[96, 29, 48, 34]",71,0,4
"[48, 71, 76, 69, 84, 23]",44,0,6
"[48, 71, 76, 69, 84, 23]",29,0,6
"[48, 71, 76, 69, 84, 23]",32,0,6
"[48, 71, 76, 69, 84, 23]",45,0,6
"[48, 71, 76, 69, 84, 23]",61,0,6
"[15, 20]",21,0,2
"[15, 20]",99,0,2
"[15, 20]",2,0,2
"[15, 20]",7,0,2
"[15, 20]",27,0,2
"[90, 20, 97]",54,0,3
"[90, 20, 97]",56,0,3
"[90, 20, 97]",87,0,3
"[90, 20, 97]",15,0,3
"[90, 20, 97]",47,0,3
"[7, 49, 46, 17, 43]",12,0,5
"[7, 49, 46, 17, 43]",52,0,5
"[7, 49, 46, 17, 43]",90,0,5
"[7, 49, 46, 17, 43]",88,0,5
"[7, 49, 46, 17, 43]",9,0,5
"[36, 91, 54, 20, 73, 19]",90,0,6
"[36, 91, 54, 20, 73, 19]",87,0,6
"[36, 91, 54, 20, 73, 19]",18,0,6
"[36, 91, 54, 20, 73, 19]",83,0,6
"[36, 91, 54, 20, 73, 19]",57,0,6
"[47, 90, 4]",70,0,3
"[47, 90, 4]",92,0,3
"[47, 90, 4]",63,0,3
"[47, 90, 4]",28,0,3
"[47, 90, 4]",39,0,3
"[31, 61, 70, 76]",64,0,4
"[31, 61, 70, 76]",60,0,4
"[31, 61, 70, 76]",78,0,4
"[31, 61, 70, 76]",23,0,4
"[31, 61, 70, 76]",69,0,4
"[97, 16]",90,0,2
"[97, 16]",56,0,2
"[97, 16]",87,0,2
"[97, 16]",5,0,2
"[97, 16]",29,0,2
"[15, 11, 5]",40,0,3
"[15, 11, 5]",50,0,3
"[15, 11, 5]",25,0,3
"[15, 11, 5]",20,0,3
"[15, 11, 5]",59,0,3
"[21, 9, 66]",29,0,3
"[21, 9, 66]",17,0,3
"[21, 9, 66]",78,0,3
"[21, 9, 66]",46,0,3
"[21, 9, 66]",59,0,3
"[67, 66]",71,0,2
"[67, 66]",29,0,2
"[67, 66]",59,0,2
"[67, 66]",61,0,2
"[67, 66]",78,0,2
"[64, 62]",81,0,2
"[64, 62]",60,0,2
"[64, 62]",82,0,2
"[64, 62]",61,0,2
"[64, 62]",56,0,2
"[29, 41]",25,0,2
"[29, 41]",79,0,2
"[29, 41]",71,0,2
"[29, 41]",26,0,2
"[29, 41]",32,0,2
"[53, 61]",71,0,2
"[53, 61]",78,0,2
"[53, 61]",60,0,2
"[53, 61]",12,0,2
"[53, 61]",64,0,2
"[26, 29, 34, 65]",33,0,4
"[26, 29, 34, 65]",41,0,4
"[26, 29, 34, 65]",81,0,4
"[26, 29, 34, 65]",89,0,4
"[26, 29, 34, 65]",25,0,4
"[68, 33]",32,0,2
"[68, 33]",45,0,2
"[68, 33]",95,0,2
"[68, 33]",42,0,2
"[68, 33]",65,0,2
"[77, 43]",51,0,2
"[77, 43]",61,0,2
"[77, 43]",97,0,2
"[77, 43]",54,0,2
"[77, 43]",46,0,2
"[48, 7]",17,0,2
"[48, 7]",12,0,2
"[48, 7]",71,0,2
"[48, 7]",58,0,2
"[48, 7]",86,0,2
"[48, 6]",25,0,2
"[48, 6]",12,0,2
"[48, 6]",4,0,2
"[48, 6]",86,0,2
"[48, 6]",71,0,2
"[34, 48]",51,0,2
"[34, 48]",86,0,2
"[34, 48]",72,0,2
"[34, 48]",57,0,2
"[34, 48]",75,0,2
"[79, 78, 23, 45]",60,0,4
"[79, 78, 23, 45]",31,0,4
"[79, 78, 23, 45]",76,0,4
"[79, 78, 23, 45]",41,0,4
"[79, 78, 23, 45]",32,0,4
"[30, 10]",72,0,2
"[30, 10]",88,0,2
"[30, 10]",13,0,2
"[30, 10]",94,0,2
"[30, 10]",70,0,2
"[15, 20]",21,0,2
"[15, 20]",99,0,2
"[15, 20]",2,0,2
"[15, 20]",7,0,2
"[15, 20]",27,0,2
"[9, 2, 7, 50, 14]",37,0,5
"[9, 2, 7, 50, 14]",43,0,5
"[9, 2, 7, 50, 14]",0,0,5
"[9, 2, 7, 50, 14]",13,0,5
"[9, 2, 7, 50, 14]",18,0,5
"[2, 36, 83, 20]",4,0,4
"[2, 36, 83, 20]",9,0,4
"[2, 36, 83, 20]",7,0,4
"[2, 36, 83, 20]",15,0,4
"[2, 36, 83, 20]",91,0,4
"[79, 22, 67, 12]",44,0,4
"[79, 22, 67, 12]",53,0,4
"[79, 22, 67, 12]",94,0,4
"[79, 22, 67, 12]",38,0,4
"[79, 22, 67, 12]",41,0,4
"[16, 10]",4,0,2
"[16, 10]",57,0,2
"[16, 10]",29,0,2
"[16, 10]",88,0,2
"[16, 10]",70,0,2
"[10, 9, 69]",31,0,3
"[10, 9, 69]",61,0,3
"[10, 9, 69]",60,0,3
"[10, 9, 69]",70,0,3
"[10, 9, 69]",76,0,3
"[13, 14]",41,0,2
"[13, 14]",30,0,2
"[13, 14]",2,0,2
"[13, 14]",37,0,2
"[13, 14]",0,0,2
"[7, 49]",86,0,2
"[7, 49]",54,0,2
"[7, 49]",82,0,2
"[7, 49]",15,0,2
"[7, 49]",2,0,2
"[89, 68, 79]",71,0,3
"[89, 68, 79]",32,0,3
"[89, 68, 79]",76,0,3
"[89, 68, 79]",42,0,3
"[89, 68, 79]",65,0,3
"[83, 36]",46,0,2
"[83, 36]",4,0,2
"[83, 36]",94,0,2
"[83, 36]",9,0,2
"[83, 36]",91,0,2
"[53, 90, 74]",39,0,3
"[53, 90, 74]",28,0,3
"[53, 90, 74]",40,0,3
"[53, 90, 74]",12,0,3
"[53, 90, 74]",47,0,3
"[7, 50, 86, 82]",64,0,4
"[7, 50, 86, 82]",43,0,4
"[7, 50, 86, 82]",58,0,4
"[7, 50, 86, 82]",5,0,4
"[7, 50, 86, 82]",18,0,4
"[70, 2]",7,0,2
"[70, 2]",0,0,2
"[70, 2]",47,0,2
"[70, 2]",90,0,2
"[70, 2]",10,0,2
"[5, 52, 20, 15]",58,0,4
"[5, 52, 20, 15]",50,0,4
"[5, 52, 20, 15]",7,0,4
"[5, 52, 20, 15]",27,0,4
"[5, 52, 20, 15]",77,0,4
"[1, 19]",72,0,2
"[1, 19]",47,0,2
"[1, 19]",80,0,2
"[1, 19]",63,0,2
"[1, 19]",8,0,2
"[98, 29, 66, 31, 23, 69, 9, 46]",44,0,8
"[98, 29, 66, 31, 23, 69, 9, 46]",45,0,8
"[98, 29, 66, 31, 23, 69, 9, 46]",71,0,8
"[98, 29, 66, 31, 23, 69, 9, 46]",61,0,8
"[98, 29, 66, 31, 23, 69, 9, 46]",78,0,8
"[84, 70]",90,0,2
"[84, 70]",35,0,2
"[84, 70]",47,0,2
"[84, 70]",44,0,2
"[84, 70]",10,0,2
"[5, 52, 82, 21]",0,0,4
"[5, 52, 82, 21]",97,0,4
"[5, 52, 82, 21]",58,0,4
"[5, 52, 82, 21]",50,0,4
"[5, 52, 82, 21]",86,0,4
"[13, 14, 37, 15, 27]",20,0,5
"[13, 14, 37, 15, 27]",2,0,5
"[13, 14, 37, 15, 27]",80,0,5
"[13, 14, 37, 15, 27]",99,0,5
"[13, 14, 37, 15, 27]",0,0,5
"[53, 20, 15, 27, 99]",35,0,5
"[53, 20, 15, 27, 99]",29,0,5
"[53, 20, 15, 27, 99]",2,0,5
"[53, 20, 15, 27, 99]",7,0,5
"[53, 20, 15, 27, 99]",12,0,5
"[89, 11]",65,0,2
"[89, 11]",97,0,2
"[89, 11]",25,0,2
"[89, 11]",32,0,2
"[89, 11]",59,0,2
"[7, 15, 68, 86, 20]",2,0,5
"[7, 15, 68, 86, 20]",42,0,5
"[7, 15, 68, 86, 20]",27,0,5
"[7, 15, 68, 86, 20]",65,0,5
"[7, 15, 68, 86, 20]",82,0,5
"[15, 20, 8, 7, 49]",99,0,5
"[15, 20, 8, 7, 49]",2,0,5
"[15, 20, 8, 7, 49]",19,0,5
"[15, 20, 8, 7, 49]",57,0,5
"[15, 20, 8, 7, 49]",27,0,5
"[85, 1]",63,0,2
"[85, 1]",8,0,2
"[85, 1]",44,0,2
"[85, 1]",68,0,2
"[85, 1]",92,0,2
"[23, 32, 31, 78, 69]",29,0,5
"[23, 32, 31, 78, 69]",81,0,5
"[23, 32, 31, 78, 69]",60,0,5
"[23, 32, 31, 78, 69]",76,0,5
"[23, 32, 31, 78, 69]",45,0,5
"[89, 71, 33]",65,0,3
"[89, 71, 33]",61,0,3
"[89, 71, 33]",29,0,3
"[89, 71, 33]",42,0,3
"[89, 71, 33]",44,0,3
"[46, 43, 9]",6,0,3
"[46, 43, 9]",94,0,3
"[46, 43, 9]",36,0,3
"[46, 43, 9]",50,0,3
"[46, 43, 9]",83,0,3
"[9, 50, 43]",91,0,3
"[9, 50, 43]",5,0,3
"[9, 50, 43]",83,0,3
"[9, 50, 43]",46,0,3
"[9, 50, 43]",18,0,3
"[50, 18]",43,0,2
"[50, 18]",55,0,2
"[50, 18]",9,0,2
"[50, 18]",5,0,2
"[50, 18]",91,0,2
"[44, 24]",23,0,2
"[44, 24]",1,0,2
"[44, 24]",31,0,2
"[44, 24]",84,0,2
"[44, 24]",98,0,2
"[20, 15]",21,0,2
"[20, 15]",99,0,2
"[20, 15]",2,0,2
"[20, 15]",7,0,2
"[20, 15]",27,0,2
"[72, 63, 20]",21,0,3
"[72, 63, 20]",56,0,3
"[72, 63, 20]",15,0,3
"[72, 63, 20]",47,0,3
"[72, 63, 20]",1,0,3
"[48, 7]",17,0,2
"[48, 7]",12,0,2
"[48, 7]",71,0,2
"[48, 7]",58,0,2
"[48, 7]",86,0,2
"[70, 37, 67]",39,0,3
"[70, 37, 67]",90,0,3
"[70, 37, 67]",28,0,3
"[70, 37, 67]",10,0,3
"[70, 37, 67]",0,0,3
"[12, 17, 88]",90,0,3
"[12, 17, 88]",39,0,3
"[12, 17, 88]",58,0,3
"[12, 17, 88]",48,0,3
"[12, 17, 88]",53,0,3
"[29, 85]",24,0,2
"[29, 85]",68,0,2
"[29, 85]",71,0,2
"[29, 85]",16,0,2
"[29, 85]",95,0,2
"[98, 89]",25,0,2
"[98, 89]",97,0,2
"[98, 89]",34,0,2
"[98, 89]",65,0,2
"[98, 89]",44,0,2
"[86, 58, 20, 15, 7, 52]",22,0,6
"[86, 58, 20, 15, 7, 52]",57,0,6
"[86, 58, 20, 15, 7, 52]",2,0,6
"[86, 58, 20, 15, 7, 52]",27,0,6
"[86, 58, 20, 15, 7, 52]",82,0,6
"[52, 4, 20]",83,0,3
"[52, 4, 20]",17,0,3
"[52, 4, 20]",16,0,3
"[52, 4, 20]",6,0,3
"[52, 4, 20]",15,0,3
"[70, 21, 9, 35]",90,0,4
"[70, 21, 9, 35]",5,0,4
"[70, 21, 9, 35]",42,0,4
"[70, 21, 9, 35]",25,0,4
"[70, 21, 9, 35]",10,0,4
"[12, 15, 82, 2, 99, 50, 58, 22, 52]",94,0,9
"[12, 15, 82, 2, 99, 50, 58, 22, 52]",18,0,9
"[12, 15, 82, 2, 99, 50, 58, 22, 52]",7,0,9
"[12, 15, 82, 2, 99, 50, 58, 22, 52]",86,0,9
"[12, 15, 82, 2, 99, 50, 58, 22, 52]",27,0,9
"[21, 7]",15,0,2
"[21, 7]",82,0,2
"[21, 7]",63,0,2
"[21, 7]",2,0,2
"[21, 7]",58,0,2
"[19, 18]",55,0,2
"[19, 18]",1,0,2
"[19, 18]",8,0,2
"[19, 18]",91,0,2
"[19, 18]",50,0,2
"[25, 59, 89]",97,0,3
"[25, 59, 89]",65,0,3
"[25, 59, 89]",11,0,3
"[25, 59, 89]",41,0,3
"[25, 59, 89]",26,0,3
"[53, 12, 69, 61, 44, 23, 31]",76,0,7
"[53, 12, 69, 61, 44, 23, 31]",45,0,7
"[53, 12, 69, 61, 44, 23, 31]",98,0,7
"[53, 12, 69, 61, 44, 23, 31]",78,0,7
"[53, 12, 69, 61, 44, 23, 31]",64,0,7
"[19, 7, 2]",27,0,3
"[19, 7, 2]",20,0,3
"[19, 7, 2]",15,0,3
"[19, 7, 2]",8,0,3
"[19, 7, 2]",1,0,3
"[42, 40, 12]",76,0,3
"[42, 40, 12]",3,0,3
"[42, 40, 12]",68,0,3
"[42, 40, 12]",65,0,3
"[42, 40, 12]",53,0,3
"[23, 93, 64, 73, 40, 3]",32,0,6
"[23, 93, 64, 73, 40, 3]",92,0,6
"[23, 93, 64, 73, 40, 3]",61,0,6
"[23, 93, 64, 73, 40, 3]",90,0,6
"[23, 93, 64, 73, 40, 3]",45,0,6
"[19, 16]",26,0,2
"[19, 16]",29,0,2
"[19, 16]",57,0,2
"[19, 16]",88,0,2
"[19, 16]",8,0,2
"[28, 38, 21, 2, 20, 15]",39,0,6
"[28, 38, 21, 2, 20, 15]",7,0,6
"[28, 38, 21, 2, 20, 15]",63,0,6
"[28, 38, 21, 2, 20, 15]",27,0,6
"[28, 38, 21, 2, 20, 15]",22,0,6
"[70, 10]",94,0,2
"[70, 10]",9,0,2
"[70, 10]",47,0,2
"[70, 10]",90,0,2
"[70, 10]",5,0,2
"[88, 50, 18]",51,0,3
"[88, 50, 18]",9,0,3
"[88, 50, 18]",58,0,3
"[88, 50, 18]",91,0,3
"[88, 50, 18]",5,0,3
"[2, 87]",90,0,2
"[2, 87]",95,0,2
"[2, 87]",7,0,2
"[2, 87]",57,0,2
"[2, 87]",54,0,2
"[47, 13, 14, 30]",63,0,4
"[47, 13, 14, 30]",0,0,4
"[47, 13, 14, 30]",2,0,4
"[47, 13, 14, 30]",37,0,4
"[47, 13, 14, 30]",94,0,4
"[7, 52, 82, 62]",58,0,4
"[7, 52, 82, 62]",15,0,4
"[7, 52, 82, 62]",83,0,4
"[7, 52, 82, 62]",64,0,4
"[7, 52, 82, 62]",86,0,4
"[81, 75]",51,0,2
"[81, 75]",45,0,2
"[81, 75]",65,0,2
"[81, 75]",34,0,2
"[81, 75]",78,0,2
"[83, 36, 62, 71, 9, 4]",56,0,6
"[83, 36, 62, 71, 9, 4]",94,0,6
"[83, 36, 62, 71, 9, 4]",29,0,6
"[83, 36, 62, 71, 9, 4]",46,0,6
"[83, 36, 62, 71, 9, 4]",91,0,6
"[21, 15, 20]",58,0,3
"[21, 15, 20]",2,0,3
"[21, 15, 20]",63,0,3
"[21, 15, 20]",7,0,3
"[21, 15, 20]",27,0,3
"[61, 98, 2]",71,0,3
"[61, 98, 2]",89,0,3
"[61, 98, 2]",69,0,3
"[61, 98, 2]",44,0,3
"[61, 98, 2]",64,0,3
"[91, 62, 18]",55,0,3
"[91, 62, 18]",54,0,3
"[91, 62, 18]",6,0,3
"[91, 62, 18]",36,0,3
"[91, 62, 18]",50,0,3
"[60, 44, 34]",78,0,3
"[60, 44, 34]",41,0,3
"[60, 44, 34]",33,0,3
"[60, 44, 34]",61,0,3
"[60, 44, 34]",32,0,3
"[69, 45, 76, 31, 23]",81,0,5
"[69, 45, 76, 31, 23]",61,0,5
"[69, 45, 76, 31, 23]",60,0,5
"[69, 45, 76, 31, 23]",78,0,5
"[69, 45, 76, 31, 23]",32,0,5
"[27, 15]",2,0,2
"[27, 15]",80,0,2
"[27, 15]",7,0,2
"[27, 15]",20,0,2
"[27, 15]",99,0,2
"[53, 65, 75]",89,0,3
"[53, 65, 75]",78,0,3
"[53, 65, 75]",68,0,3
"[53, 65, 75]",12,0,3
"[53, 65, 75]",81,0,3
"[33, 71, 79, 75]",66,0,4
"[33, 71, 79, 75]",41,0,4
"[33, 71, 79, 75]",29,0,4
"[33, 71, 79, 75]",42,0,4
"[33, 71, 79, 75]",44,0,4
"[49, 8]",87,0,2
"[49, 8]",5,0,2
"[49, 8]",34,0,2
"[49, 8]",19,0,2
"[49, 8]",57,0,2
"[53, 46, 43]",29,0,3
"[53, 46, 43]",35,0,3
"[53, 46, 43]",9,0,3
"[53, 46, 43]",6,0,3
"[53, 46, 43]",12,0,3
"[83, 18]",5,0,2
"[83, 18]",91,0,2
"[83, 18]",9,0,2
"[83, 18]",50,0,2
"[83, 18]",36,0,2
"[44, 23, 6]",84,0,3
"[44, 23, 6]",71,0,3
"[44, 23, 6]",32,0,3
"[44, 23, 6]",31,0,3
"[44, 23, 6]",45,0,3
"[7, 15, 20]",99,0,3
"[7, 15, 20]",86,0,3
"[7, 15, 20]",82,0,3
"[7, 15, 20]",2,0,3
"[7, 15, 20]",27,0,3
"[96, 6]",46,0,2
"[96, 6]",94,0,2
"[96, 6]",91,0,2
"[96, 6]",53,0,2
"[96, 6]",4,0,2
"[7, 58, 41, 70, 10, 4]",44,0,6
"[7, 58, 41, 70, 10, 4]",83,0,6
"[7, 58, 41, 70, 10, 4]",12,0,6
"[7, 58, 41, 70, 10, 4]",22,0,6
"[7, 58, 41, 70, 10, 4]",94,0,6
"[7, 8, 20, 15]",99,0,4
"[7, 8, 20, 15]",2,0,4
"[7, 8, 20, 15]",57,0,4
"[7, 8, 20, 15]",19,0,4
"[7, 8, 20, 15]",27,0,4
"[94, 5, 15, 27, 4]",58,0,5
"[94, 5, 15, 27, 4]",20,0,5
"[94, 5, 15, 27, 4]",6,0,5
"[94, 5, 15, 27, 4]",22,0,5
"[94, 5, 15, 27, 4]",99,0,5
"[86, 7]",2,0,2
"[86, 7]",15,0,2
"[86, 7]",48,0,2
"[86, 7]",58,0,2
"[86, 7]",82,0,2
"[37, 14, 15, 80]",28,0,4
"[37, 14, 15, 80]",27,0,4
"[37, 14, 15, 80]",39,0,4
"[37, 14, 15, 80]",13,0,4
"[37, 14, 15, 80]",0,0,4
"[24, 98, 79, 81, 25]",89,0,5
"[24, 98, 79, 81, 25]",78,0,5
"[24, 98, 79, 81, 25]",41,0,5
"[24, 98, 79, 81, 25]",65,0,5
"[24, 98, 79, 81, 25]",26,0,5
"[95, 41, 79]",29,0,3
"[95, 41, 79]",65,0,3
"[95, 41, 79]",25,0,3
"[95, 41, 79]",33,0,3
"[95, 41, 79]",44,0,3
"[72, 59, 74]",93,0,3
"[72, 59, 74]",76,0,3
"[72, 59, 74]",11,0,3
"[72, 59, 74]",47,0,3
"[72, 59, 74]",71,0,3
"[64, 61, 23, 31, 69]",76,0,5
"[64, 61, 23, 31, 69]",60,0,5
"[64, 61, 23, 31, 69]",44,0,5
"[64, 61, 23, 31, 69]",45,0,5
"[64, 61, 23, 31, 69]",78,0,5
"[16, 15]",88,0,2
"[16, 15]",29,0,2
"[16, 15]",57,0,2
"[16, 15]",27,0,2
"[16, 15]",20,0,2
"[15, 19, 7, 73]",8,0,4
"[15, 19, 7, 73]",27,0,4
"[15, 19, 7, 73]",1,0,4
"[15, 19, 7, 73]",3,0,4
"[15, 19, 7, 73]",20,0,4
"[37, 10]",88,0,2
"[37, 10]",39,0,2
"[37, 10]",14,0,2
"[37, 10]",70,0,2
"[37, 10]",0,0,2
"[46, 43, 36]",94,0,3
"[46, 43, 36]",57,0,3
"[46, 43, 36]",9,0,3
"[46, 43, 36]",91,0,3
"[46, 43, 36]",83,0,3
"[38, 52, 9, 70, 10]",7,0,5
"[38, 52, 9, 70, 10]",39,0,5
"[38, 52, 9, 70, 10]",94,0,5
"[38, 52, 9, 70, 10]",50,0,5
"[38, 52, 9, 70, 10]",22,0,5
"[84, 97]",56,0,2
"[84, 97]",44,0,2
"[84, 97]",87,0,2
"[84, 97]",35,0,2
"[84, 97]",89,0,2
"[97, 75]",47,0,2
"[97, 75]",5,0,2
"[97, 75]",34,0,2
"[97, 75]",32,0,2
"[97, 75]",89,0,2
"[53, 77, 20, 52]",5,0,4
"[53, 77, 20, 52]",61,0,4
"[53, 77, 20, 52]",6,0,4
"[53, 77, 20, 52]",15,0,4
"[53, 77, 20, 52]",12,0,4
"[64, 66]",34,0,2
"[64, 66]",71,0,2
"[64, 66]",60,0,2
"[64, 66]",82,0,2
"[64, 66]",61,0,2
"[2, 7, 52, 92]",86,0,4
"[2, 7, 52, 92]",82,0,4
"[2, 7, 52, 92]",58,0,4
"[2, 7, 52, 92]",90,0,4
"[2, 7, 52, 92]",93,0,4
"[59, 11]",32,0,2
"[59, 11]",57,0,2
"[59, 11]",69,0,2
"[59, 11]",24,0,2
"[59, 11]",47,0,2
"[38, 49]",7,0,2
"[38, 49]",52,0,2
"[38, 49]",0,0,2
"[38, 49]",63,0,2
"[38, 49]",22,0,2
"[7, 9, 21]",15,0,3
"[7, 9, 21]",43,0,3
"[7, 9, 21]",58,0,3
"[7, 9, 21]",50,0,3
"[7, 9, 21]",2,0,3
"[15, 20]",21,0,2
"[15, 20]",99,0,2
"[15, 20]",2,0,2
"[15, 20]",7,0,2
"[15, 20]",27,0,2
"[90, 47, 49, 26, 68, 23]",42,0,6
"[90, 47, 49, 26, 68, 23]",32,0,6
"[90, 47, 49, 26, 68, 23]",65,0,6
"[90, 47, 49, 26, 68, 23]",45,0,6
"[90, 47, 49, 26, 68, 23]",25,0,6
"[54, 8, 7, 14]",0,0,4
"[54, 8, 7, 14]",13,0,4
"[54, 8, 7, 14]",95,0,4
"[54, 8, 7, 14]",57,0,4
"[54, 8, 7, 14]",87,0,4
"[15, 20]",21,0,2
"[15, 20]",99,0,2
"[15, 20]",2,0,2
"[15, 20]",7,0,2
"[15, 20]",27,0,2
"[54, 7, 77]",58,0,3
"[54, 7, 77]",55,0,3
"[54, 7, 77]",51,0,3
"[54, 7, 77]",91,0,3
"[54, 7, 77]",87,0,3
"[32, 42, 89, 23, 11, 59, 88, 41, 69]",65,0,9
"[32, 42, 89, 23, 11, 59, 88, 41, 69]",60,0,9
"[32, 42, 89, 23, 11, 59, 88, 41, 69]",76,0,9
"[32, 42, 89, 23, 11, 59, 88, 41, 69]",44,0,9
"[32, 42, 89, 23, 11, 59, 88, 41, 69]",45,0,9
"[52, 77]",97,0,2
"[52, 77]",54,0,2
"[52, 77]",61,0,2
"[52, 77]",51,0,2
"[52, 77]",5,0,2
"[97, 62]",87,0,2
"[97, 62]",64,0,2
"[97, 62]",89,0,2
"[97, 62]",5,0,2
"[97, 62]",56,0,2
"[26, 78, 69, 17]",41,0,4
"[26, 78, 69, 17]",81,0,4
"[26, 78, 69, 17]",60,0,4
"[26, 78, 69, 17]",25,0,4
"[26, 78, 69, 17]",76,0,4
"[67, 68, 29, 89, 32, 73]",97,0,6
"[67, 68, 29, 89, 32, 73]",65,0,6
"[67, 68, 29, 89, 32, 73]",76,0,6
"[67, 68, 29, 89, 32, 73]",45,0,6
"[67, 68, 29, 89, 32, 73]",71,0,6
"[93, 37]",39,0,2
"[93, 37]",92,0,2
"[93, 37]",72,0,2
"[93, 37]",14,0,2
"[93, 37]",0,0,2
"[57, 2, 35, 15]",64,0,4
"[57, 2, 35, 15]",54,0,4
"[57, 2, 35, 15]",7,0,4
"[57, 2, 35, 15]",20,0,4
"[57, 2, 35, 15]",87,0,4
"[97, 24]",64,0,2
"[97, 24]",84,0,2
"[97, 24]",35,0,2
"[97, 24]",29,0,2
"[97, 24]",56,0,2
"[15, 20]",21,0,2
"[15, 20]",99,0,2
"[15, 20]",2,0,2
"[15, 20]",7,0,2
"[15, 20]",27,0,2
"[34, 61]",89,0,2
"[34, 61]",92,0,2
"[34, 61]",66,0,2
"[34, 61]",78,0,2
"[34, 61]",64,0,2
"[2, 15, 62]",80,0,3
"[2, 15, 62]",14,0,3
"[2, 15, 62]",7,0,3
"[2, 15, 62]",27,0,3
"[2, 15, 62]",20,0,3
"[49, 82, 7, 52, 20]",64,0,5
"[49, 82, 7, 52, 20]",27,0,5
"[49, 82, 7, 52, 20]",2,0,5
"[49, 82, 7, 52, 20]",15,0,5
"[49, 82, 7, 52, 20]",86,0,5
"[20, 46, 43, 15]",83,0,4
"[20, 46, 43, 15]",36,0,4
"[20, 46, 43, 15]",7,0,4
"[20, 46, 43, 15]",27,0,4
"[20, 46, 43, 15]",9,0,4
"[20, 6, 88, 52, 5, 7]",18,0,6
"[20, 6, 88, 52, 5, 7]",86,0,6
"[20, 6, 88, 52, 5, 7]",58,0,6
"[20, 6, 88, 52, 5, 7]",77,0,6
"[20, 6, 88, 52, 5, 7]",15,0,6
"[73, 68, 65]",71,0,3
"[73, 68, 65]",95,0,3
"[73, 68, 65]",81,0,3
"[73, 68, 65]",3,0,3
"[73, 68, 65]",42,0,3
"[16, 21, 57, 27, 15, 20, 52, 19]",87,0,8
"[16, 21, 57, 27, 15, 20, 52, 19]",2,0,8
"[16, 21, 57, 27, 15, 20, 52, 19]",7,0,8
"[16, 21, 57, 27, 15, 20, 52, 19]",8,0,8
"[16, 21, 57, 27, 15, 20, 52, 19]",99,0,8
"[2, 14]",7,0,2
"[2, 14]",80,0,2
"[2, 14]",37,0,2
"[2, 14]",13,0,2
"[2, 14]",0,0,2
"[64, 61]",23,0,2
"[64, 61]",56,0,2
"[64, 61]",69,0,2
"[64, 61]",71,0,2
"[64, 61]",60,0,2
"[13, 14]",41,0,2
"[13, 14]",30,0,2
"[13, 14]",2,0,2
"[13, 14]",37,0,2
"[13, 14]",0,0,2
"[82, 73]",7,0,2
"[82, 73]",0,0,2
"[82, 73]",64,0,2
"[82, 73]",3,0,2
"[82, 73]",86,0,2
"[15, 20]",21,0,2
"[15, 20]",99,0,2
"[15, 20]",2,0,2
"[15, 20]",7,0,2
"[15, 20]",27,0,2
"[7, 52]",15,0,2
"[7, 52]",77,0,2
"[7, 52]",86,0,2
"[7, 52]",58,0,2
"[7, 52]",82,0,2
"[53, 25, 32, 79, 41, 67]",29,0,6
"[53, 25, 32, 79, 41, 67]",44,0,6
"[53, 25, 32, 79, 41, 67]",60,0,6
"[53, 25, 32, 79, 41, 67]",12,0,6
"[53, 25, 32, 79, 41, 67]",26,0,6
"[7, 94]",12,0,2
"[7, 94]",27,0,2
"[7, 94]",22,0,2
"[7, 94]",30,0,2
"[7, 94]",58,0,2
"[25, 69]",65,0,2
"[25, 69]",60,0,2
"[25, 69]",41,0,2
"[25, 69]",76,0,2
"[25, 69]",26,0,2
"[2, 19, 15, 72]",27,0,4
"[2, 19, 15, 72]",7,0,4
"[2, 19, 15, 72]",8,0,4
"[2, 19, 15, 72]",20,0,4
"[2, 19, 15, 72]",1,0,4
"[12, 92, 62, 67]",41,0,4
"[12, 92, 62, 67]",93,0,4
"[12, 92, 62, 67]",90,0,4
"[12, 92, 62, 67]",56,0,4
"[12, 92, 62, 67]",53,0,4
"[78, 58]",81,0,2
"[78, 58]",24,0,2
"[78, 58]",75,0,2
"[78, 58]",88,0,2
"[78, 58]",60,0,2
"[62, 22]",64,0,2
"[62, 22]",56,0,2
"[62, 22]",5,0,2
"[62, 22]",94,0,2
"[62, 22]",38,0,2
"[35, 27]",87,0,2
"[35, 27]",15,0,2
"[35, 27]",1,0,2
"[35, 27]",25,0,2
"[35, 27]",99,0,2
"[2, 70]",7,0,2
"[2, 70]",0,0,2
"[2, 70]",47,0,2
"[2, 70]",90,0,2
"[2, 70]",10,0,2
"[0, 2]",82,0,2
"[0, 2]",93,0,2
"[0, 2]",39,0,2
"[0, 2]",37,0,2
"[0, 2]",14,0,2
"[4, 34]",22,0,2
"[4, 34]",78,0,2
"[4, 34]",72,0,2
"[4, 34]",75,0,2
"[4, 34]",6,0,2
"[16, 9]",88,0,2
"[16, 9]",50,0,2
"[16, 9]",57,0,2
"[16, 9]",29,0,2
"[16, 9]",46,0,2
"[30, 5]",40,0,2
"[30, 5]",72,0,2
"[30, 5]",13,0,2
"[30, 5]",50,0,2
"[30, 5]",94,0,2
