itemSet,setSize,target,conversion
62-60-80-53,4,47,0
62-60-80-53,4,43,0
60-53-62,3,80,1
26,1,3,0
26,1,19,0
26,1,23,0
26,1,98,0
26,1,60,0
86-4-12-23,4,89,0
86-4-12-23,4,21,0
86-4-12-23,4,83,0
86-4-12-23,4,10,0
86-4-12-23,4,59,0
12-86-23,3,4,1
1,1,60,0
1,1,98,0
1,1,6,0
1,1,55,0
1,1,40,0
36,1,54,0
36,1,82,0
36,1,63,0
36,1,88,0
36,1,99,0
40-63,2,45,0
40-63,2,97,0
40-63,2,12,0
40-63,2,17,0
40-63,2,43,0
40,1,63,1
39,1,86,0
39,1,73,0
39,1,50,0
39,1,61,0
39,1,45,0
70-53-90,3,87,0
70-53-90,3,1,0
70-53-90,3,79,0
70-53-90,3,43,0
70-53-90,3,31,0
53-70,2,90,1
6-91-90,3,44,0
6-91-90,3,74,0
6-91-90,3,80,0
6-91-90,3,7,0
6-91-90,3,69,0
91-6,2,90,1
88-40,2,35,0
88-40,2,30,0
88-40,2,22,0
88-40,2,98,0
88-40,2,67,0
88,1,40,1
1,1,80,0
1,1,2,0
1,1,5,0
1,1,67,0
1,1,50,0
13,1,85,0
13,1,26,0
13,1,35,0
13,1,36,0
13,1,32,0
85,1,53,0
85,1,35,0
85,1,96,0
85,1,34,0
85,1,33,0
12,1,41,0
12,1,45,0
12,1,49,0
12,1,90,0
12,1,53,0
11,1,55,0
11,1,10,0
11,1,91,0
11,1,16,0
11,1,92,0
88-34,2,49,0
88-34,2,46,0
88-34,2,83,0
88-34,2,85,0
88-34,2,44,0
88,1,34,1
38-12,2,74,0
38-12,2,3,0
38-12,2,54,0
38-12,2,83,0
38-12,2,2,0
38,1,12,1
47,1,30,0
47,1,16,0
47,1,23,0
47,1,86,0
47,1,29,0
50-4,2,32,0
50-4,2,55,0
50-4,2,63,0
50-4,2,21,0
50-4,2,8,0
50,1,4,1
29,1,60,0
29,1,57,0
29,1,95,0
29,1,43,0
29,1,13,0
23-12,2,22,0
23-12,2,89,0
23-12,2,5,0
23-12,2,44,0
23-12,2,96,0
12,1,23,1
31-26,2,84,0
31-26,2,85,0
31-26,2,20,0
31-26,2,2,0
31-26,2,51,0
31,1,26,1
69,1,91,0
69,1,44,0
69,1,26,0
69,1,2,0
69,1,5,0
46-97-9-69-80-21-26,7,11,0
46-97-9-69-80-21-26,7,53,0
46-97-9-69-80-21-26,7,14,0
46-97-9-69-80-21-26,7,3,0
46-97-9-69-80-21-26,7,27,0
97-69-9-80-21-26,6,46,1
31-56-8-45-68-11-46-7-91-97-62-16-89-22,14,26,0
31-56-8-45-68-11-46-7-91-97-62-16-89-22,14,60,0
31-56-8-45-68-11-46-7-91-97-62-16-89-22,14,40,0
31-56-8-45-68-11-46-7-91-97-62-16-89-22,14,44,0
31-56-8-45-68-11-46-7-91-97-62-16-89-22,14,17,0
97-68-7-8-11-45-46-22-56-89-91-62-31,13,16,1
54-79,2,50,0
54-79,2,53,0
54-79,2,27,0
54-79,2,34,0
54-79,2,10,0
54,1,79,1
12,1,29,0
12,1,81,0
12,1,39,0
12,1,54,0
12,1,95,0
65-12,2,31,0
65-12,2,67,0
65-12,2,61,0
65-12,2,27,0
65-12,2,84,0
65,1,12,1
24-96-22,3,6,0
24-96-22,3,13,0
24-96-22,3,63,0
24-96-22,3,97,0
24-96-22,3,14,0
24-22,2,96,1
11,1,14,0
11,1,73,0
11,1,87,0
11,1,81,0
11,1,7,0
99-37-30,3,66,0
99-37-30,3,46,0
99-37-30,3,51,0
99-37-30,3,35,0
99-37-30,3,89,0
99-37,2,30,1
14-41-82,3,5,0
14-41-82,3,4,0
14-41-82,3,12,0
14-41-82,3,10,0
14-41-82,3,49,0
41-82,2,14,1
26-12,2,84,0
26-12,2,81,0
26-12,2,74,0
26-12,2,20,0
26-12,2,7,0
12,1,26,1
82-40,2,29,0
82-40,2,96,0
82-40,2,60,0
82-40,2,5,0
82-40,2,8,0
40,1,82,1
12,1,84,0
12,1,7,0
12,1,32,0
12,1,94,0
12,1,72,0
11,1,36,0
11,1,38,0
11,1,3,0
11,1,96,0
11,1,20,0
82-48-85-11-13-26,6,83,0
82-48-85-11-13-26,6,7,0
82-48-85-11-13-26,6,95,0
82-48-85-11-13-26,6,41,0
82-48-85-11-13-26,6,45,0
11-48-82-85-26,5,13,1
15-79,2,39,0
15-79,2,9,0
15-79,2,83,0
15-79,2,14,0
15-79,2,55,0
79,1,15,1
12,1,30,0
12,1,64,0
12,1,72,0
12,1,4,0
12,1,50,0
82-31,2,40,0
82-31,2,42,0
82-31,2,19,0
82-31,2,68,0
82-31,2,65,0
31,1,82,1
12,1,35,0
12,1,87,0
12,1,26,0
12,1,68,0
12,1,99,0
85,1,7,0
85,1,35,0
85,1,21,0
85,1,39,0
85,1,9,0
50,1,21,0
50,1,44,0
50,1,5,0
50,1,45,0
50,1,47,0
12,1,67,0
12,1,39,0
12,1,71,0
12,1,2,0
12,1,36,0
55,1,89,0
55,1,36,0
55,1,1,0
55,1,8,0
55,1,86,0
66,1,60,0
66,1,34,0
66,1,96,0
66,1,29,0
66,1,64,0
22-26-1,3,55,0
22-26-1,3,7,0
22-26-1,3,4,0
22-26-1,3,45,0
22-26-1,3,97,0
1-26,2,22,1
11-2-53-12-23,5,75,0
11-2-53-12-23,5,85,0
11-2-53-12-23,5,55,0
11-2-53-12-23,5,24,0
11-2-53-12-23,5,66,0
2-11-12-23,4,53,1
49,1,15,0
49,1,53,0
49,1,34,0
49,1,48,0
49,1,4,0
76-2,2,9,0
76-2,2,56,0
76-2,2,36,0
76-2,2,91,0
76-2,2,33,0
2,1,76,1
8-9-46-81-30-10-1,7,44,0
8-9-46-81-30-10-1,7,57,0
8-9-46-81-30-10-1,7,51,0
8-9-46-81-30-10-1,7,86,0
8-9-46-81-30-10-1,7,72,0
1-8-9-10-81-30,6,46,1
11,1,60,0
11,1,15,0
11,1,98,0
11,1,58,0
11,1,35,0
15-11-65-12-22,5,83,0
15-11-65-12-22,5,35,0
15-11-65-12-22,5,81,0
15-11-65-12-22,5,25,0
15-11-65-12-22,5,44,0
65-11-12-15,4,22,1
12,1,59,0
12,1,100,0
12,1,64,0
12,1,99,0
12,1,42,0
100,1,73,0
100,1,6,0
100,1,39,0
100,1,18,0
100,1,16,0
27-1,2,29,0
27-1,2,33,0
27-1,2,20,0
27-1,2,37,0
27-1,2,22,0
1,1,27,1
86,1,96,0
86,1,18,0
86,1,89,0
86,1,4,0
86,1,70,0
99-62,2,2,0
99-62,2,79,0
99-62,2,38,0
99-62,2,41,0
99-62,2,8,0
99,1,62,1
39-11-29-1,4,54,0
39-11-29-1,4,45,0
39-11-29-1,4,99,0
39-11-29-1,4,16,0
39-11-29-1,4,52,0
1-29-39,3,11,1
12,1,77,0
12,1,40,0
12,1,33,0
12,1,10,0
12,1,5,0
87-83-12,3,32,0
87-83-12,3,41,0
87-83-12,3,67,0
87-83-12,3,100,0
87-83-12,3,65,0
83-87,2,12,1
15-66-38-12,4,6,0
15-66-38-12,4,70,0
15-66-38-12,4,80,0
15-66-38-12,4,13,0
15-66-38-12,4,79,0
66-12-15,3,38,1
81-10-52,3,5,0
81-10-52,3,79,0
81-10-52,3,86,0
81-10-52,3,32,0
81-10-52,3,83,0
81-52,2,10,1
12,1,61,0
12,1,31,0
12,1,90,0
12,1,13,0
12,1,8,0
53,1,29,0
53,1,41,0
53,1,45,0
53,1,50,0
53,1,51,0
51,1,3,0
51,1,96,0
51,1,49,0
51,1,38,0
51,1,92,0
10-57-12-1,4,56,0
10-57-12-1,4,96,0
10-57-12-1,4,35,0
10-57-12-1,4,61,0
10-57-12-1,4,91,0
57-10-1,3,12,1
15,1,86,0
15,1,21,0
15,1,57,0
15,1,82,0
15,1,89,0
15-31-40-11-21,5,14,0
15-31-40-11-21,5,94,0
15-31-40-11-21,5,82,0
15-31-40-11-21,5,19,0
15-31-40-11-21,5,20,0
40-31-21-15,4,11,1
31-30,2,6,0
31-30,2,14,0
31-30,2,85,0
31-30,2,8,0
31-30,2,54,0
31,1,30,1
37-61-72-24-39-65,6,68,0
37-61-72-24-39-65,6,22,0
37-61-72-24-39-65,6,5,0
37-61-72-24-39-65,6,2,0
37-61-72-24-39-65,6,55,0
37-39-72-24-61,5,65,1
38-67-26-1,4,11,0
38-67-26-1,4,34,0
38-67-26-1,4,15,0
38-67-26-1,4,69,0
38-67-26-1,4,18,0
1-26-67,3,38,1
43-12,2,22,0
43-12,2,60,0
43-12,2,15,0
43-12,2,57,0
43-12,2,52,0
43,1,12,1
77-83-11,3,39,0
77-83-11,3,14,0
77-83-11,3,57,0
77-83-11,3,50,0
77-83-11,3,41,0
83-11,2,77,1
71,1,91,0
71,1,41,0
71,1,14,0
71,1,81,0
71,1,58,0
98-63,2,47,0
98-63,2,26,0
98-63,2,50,0
98-63,2,77,0
98-63,2,93,0
63,1,98,1
37-12,2,13,0
37-12,2,90,0
37-12,2,66,0
37-12,2,100,0
37-12,2,3,0
12,1,37,1
1,1,32,0
1,1,77,0
1,1,66,0
1,1,69,0
1,1,15,0
98-77-44-56-25-3-12,7,94,0
98-77-44-56-25-3-12,7,33,0
98-77-44-56-25-3-12,7,52,0
98-77-44-56-25-3-12,7,54,0
98-77-44-56-25-3-12,7,73,0
98-3-44-77-56-25,6,12,1
57-2,2,26,0
57-2,2,4,0
57-2,2,88,0
57-2,2,41,0
57-2,2,67,0
57,1,2,1
100,1,38,0
100,1,41,0
100,1,6,0
100,1,51,0
100,1,89,0
50-12,2,95,0
50-12,2,14,0
50-12,2,94,0
50-12,2,62,0
50-12,2,15,0
50,1,12,1
44-35-11-22-12,5,40,0
44-35-11-22-12,5,7,0
44-35-11-22-12,5,26,0
44-35-11-22-12,5,60,0
44-35-11-22-12,5,25,0
11-35-12-22,4,44,1
11,1,27,0
11,1,58,0
11,1,49,0
11,1,20,0
11,1,93,0
7-77,2,50,0
7-77,2,73,0
7-77,2,92,0
7-77,2,60,0
7-77,2,6,0
7,1,77,1
81-66-15-48-80-12,6,34,0
81-66-15-48-80-12,6,90,0
81-66-15-48-80-12,6,41,0
81-66-15-48-80-12,6,95,0
81-66-15-48-80-12,6,9,0
66-12-48-81-80,5,15,1
2,1,51,0
2,1,76,0
2,1,92,0
2,1,84,0
2,1,36,0
27-11,2,20,0
27-11,2,60,0
27-11,2,49,0
27-11,2,79,0
27-11,2,82,0
11,1,27,1
41-56-1,3,49,0
41-56-1,3,82,0
41-56-1,3,95,0
41-56-1,3,75,0
41-56-1,3,24,0
56-41,2,1,1
29,1,48,0
29,1,93,0
29,1,8,0
29,1,94,0
29,1,99,0
12-23-1,3,95,0
12-23-1,3,51,0
12-23-1,3,31,0
12-23-1,3,42,0
12-23-1,3,97,0
1-23,2,12,1
25-20,2,33,0
25-20,2,41,0
25-20,2,79,0
25-20,2,15,0
25-20,2,62,0
20,1,25,1
11-49,2,62,0
11-49,2,67,0
11-49,2,88,0
11-49,2,99,0
11-49,2,86,0
49,1,11,1
100-3-12,3,35,0
100-3-12,3,96,0
100-3-12,3,77,0
100-3-12,3,56,0
100-3-12,3,21,0
3-12,2,100,1
38,1,1,0
38,1,41,0
38,1,14,0
38,1,29,0
38,1,72,0
6-16-48-71-33-11-91-93-26-12,10,14,0
6-16-48-71-33-11-91-93-26-12,10,84,0
6-16-48-71-33-11-91-93-26-12,10,95,0
6-16-48-71-33-11-91-93-26-12,10,66,0
6-16-48-71-33-11-91-93-26-12,10,82,0
6-71-11-12-16-48-26-91-93,9,33,1
36-12,2,8,0
36-12,2,9,0
36-12,2,91,0
36-12,2,73,0
36-12,2,95,0
36,1,12,1
11,1,98,0
11,1,88,0
11,1,83,0
11,1,47,0
11,1,57,0
12,1,57,0
12,1,1,0
12,1,3,0
12,1,70,0
12,1,93,0
93-12,2,100,0
93-12,2,39,0
93-12,2,87,0
93-12,2,98,0
93-12,2,27,0
93,1,12,1
35,1,90,0
35,1,96,0
35,1,8,0
35,1,52,0
35,1,11,0
12,1,96,0
12,1,87,0
12,1,11,0
12,1,94,0
12,1,100,0
45-77,2,9,0
45-77,2,75,0
45-77,2,83,0
45-77,2,4,0
45-77,2,16,0
77,1,45,1
54,1,85,0
54,1,71,0
54,1,94,0
54,1,78,0
54,1,39,0
12,1,10,0
12,1,79,0
12,1,81,0
12,1,89,0
12,1,31,0
12,1,3,0
12,1,9,0
12,1,31,0
12,1,7,0
12,1,50,0
39-56-18-1,4,79,0
39-56-18-1,4,36,0
39-56-18-1,4,49,0
39-56-18-1,4,65,0
39-56-18-1,4,69,0
56-1-39,3,18,1
40-60,2,2,0
40-60,2,70,0
40-60,2,98,0
40-60,2,90,0
40-60,2,65,0
40,1,60,1
36-22,2,8,0
36-22,2,9,0
36-22,2,95,0
36-22,2,32,0
36-22,2,3,0
22,1,36,1
29-12,2,10,0
29-12,2,75,0
29-12,2,33,0
29-12,2,55,0
29-12,2,62,0
12,1,29,1
24-27-86,3,66,0
24-27-86,3,12,0
24-27-86,3,94,0
24-27-86,3,67,0
24-27-86,3,91,0
24-86,2,27,1
12,1,31,0
12,1,62,0
12,1,48,0
12,1,89,0
12,1,88,0
70-44-78,3,16,0
70-44-78,3,49,0
70-44-78,3,85,0
70-44-78,3,56,0
70-44-78,3,92,0
44-78,2,70,1
10-52-12,3,36,0
10-52-12,3,47,0
10-52-12,3,66,0
10-52-12,3,54,0
10-52-12,3,6,0
10-12,2,52,1
86,1,82,0
86,1,43,0
86,1,65,0
86,1,63,0
86,1,81,0
60,1,86,0
60,1,47,0
60,1,99,0
60,1,42,0
60,1,44,0
27,1,89,0
27,1,79,0
27,1,59,0
27,1,39,0
27,1,56,0
12,1,73,0
12,1,74,0
12,1,66,0
12,1,93,0
12,1,29,0
71,1,22,0
71,1,92,0
71,1,7,0
71,1,12,0
71,1,51,0
29-12,2,85,0
29-12,2,72,0
29-12,2,49,0
29-12,2,19,0
29-12,2,11,0
29,1,12,1
71,1,43,0
71,1,88,0
71,1,70,0
71,1,68,0
71,1,30,0
37-23-1,3,65,0
37-23-1,3,22,0
37-23-1,3,95,0
37-23-1,3,91,0
37-23-1,3,15,0
1-37,2,23,1
10,1,33,0
10,1,47,0
10,1,64,0
10,1,62,0
10,1,55,0
31-37-99-39-57-4,6,93,0
31-37-99-39-57-4,6,98,0
31-37-99-39-57-4,6,54,0
31-37-99-39-57-4,6,65,0
31-37-99-39-57-4,6,49,0
99-4-37-57-31,5,39,1
62-45-61-97-46-2-1,7,10,0
62-45-61-97-46-2-1,7,48,0
62-45-61-97-46-2-1,7,95,0
62-45-61-97-46-2-1,7,8,0
62-45-61-97-46-2-1,7,12,0
97-2-1-45-46-62,6,61,1
71-29-12,3,48,0
71-29-12,3,28,0
71-29-12,3,76,0
71-29-12,3,70,0
71-29-12,3,99,0
12-29,2,71,1
35-30-63-12,4,44,0
35-30-63-12,4,74,0
35-30-63-12,4,15,0
35-30-63-12,4,38,0
35-30-63-12,4,36,0
35-12-63,3,30,1
46-24-31-53,4,52,0
46-24-31-53,4,98,0
46-24-31-53,4,59,0
46-24-31-53,4,55,0
46-24-31-53,4,82,0
24-53-46,3,31,1
73-3-12-23-1,5,22,0
73-3-12-23-1,5,47,0
73-3-12-23-1,5,64,0
73-3-12-23-1,5,13,0
73-3-12-23-1,5,68,0
73-3-12-23,4,1,1
39-57-12-1,4,99,0
39-57-12-1,4,15,0
39-57-12-1,4,43,0
39-57-12-1,4,70,0
39-57-12-1,4,56,0
57-1-39,3,12,1
38-15-23-79,4,4,0
38-15-23-79,4,81,0
38-15-23-79,4,67,0
38-15-23-79,4,9,0
38-15-23-79,4,86,0
38-79-23,3,15,1
86-23,2,32,0
86-23,2,91,0
86-23,2,84,0
86-23,2,100,0
86-23,2,97,0
86,1,23,1
37-55-72-39-12,5,85,0
37-55-72-39-12,5,40,0
37-55-72-39-12,5,20,0
37-55-72-39-12,5,52,0
37-55-72-39-12,5,63,0
55-12-37-39,4,72,1
99-83-40,3,3,0
99-83-40,3,94,0
99-83-40,3,67,0
99-83-40,3,70,0
99-83-40,3,76,0
40-99,2,83,1
12,1,50,0
12,1,36,0
12,1,57,0
12,1,78,0
12,1,7,0
12,1,35,0
12,1,55,0
12,1,92,0
12,1,89,0
12,1,67,0
40-67-12,3,13,0
40-67-12,3,99,0
40-67-12,3,42,0
40-67-12,3,76,0
40-67-12,3,14,0
40-12,2,67,1
36-86,2,80,0
36-86,2,58,0
36-86,2,10,0
36-86,2,60,0
36-86,2,53,0
86,1,36,1
54-79,2,89,0
54-79,2,58,0
54-79,2,73,0
54-79,2,96,0
54-79,2,59,0
79,1,54,1
71-40-93-28-88-18-86-55-3-12-1,11,97,0
71-40-93-28-88-18-86-55-3-12-1,11,62,0
71-40-93-28-88-18-86-55-3-12-1,11,63,0
71-40-93-28-88-18-86-55-3-12-1,11,72,0
71-40-93-28-88-18-86-55-3-12-1,11,69,0
1-3-71-40-12-86-55-88-28-93,10,18,1
26,1,19,0
26,1,66,0
26,1,47,0
26,1,93,0
26,1,9,0
30-56,2,94,0
30-56,2,47,0
30-56,2,63,0
30-56,2,1,0
30-56,2,51,0
30,1,56,1
12-22,2,80,0
12-22,2,91,0
12-22,2,86,0
12-22,2,7,0
12-22,2,69,0
12,1,22,1
77-95-22-12,4,71,0
77-95-22-12,4,36,0
77-95-22-12,4,58,0
77-95-22-12,4,7,0
77-95-22-12,4,57,0
12-77-22,3,95,1
72-37-12,3,69,0
72-37-12,3,58,0
72-37-12,3,97,0
72-37-12,3,99,0
72-37-12,3,86,0
72-37,2,12,1
73-39-74,3,1,0
73-39-74,3,4,0
73-39-74,3,53,0
73-39-74,3,27,0
73-39-74,3,31,0
74-39,2,73,1
89-95,2,43,0
89-95,2,21,0
89-95,2,91,0
89-95,2,42,0
89-95,2,6,0
89,1,95,1
74-98-72,3,23,0
74-98-72,3,40,0
74-98-72,3,35,0
74-98-72,3,44,0
74-98-72,3,62,0
74-98,2,72,1
22,1,21,0
22,1,90,0
22,1,12,0
22,1,70,0
22,1,48,0
47,1,29,0
47,1,19,0
47,1,54,0
47,1,24,0
47,1,70,0
36,1,95,0
36,1,17,0
36,1,14,0
36,1,16,0
36,1,100,0
24,1,83,0
24,1,50,0
24,1,14,0
24,1,2,0
24,1,77,0
64,1,91,0
64,1,35,0
64,1,87,0
64,1,48,0
64,1,51,0
46-23,2,89,0
46-23,2,79,0
46-23,2,26,0
46-23,2,94,0
46-23,2,33,0
46,1,23,1
93-28-92-12,4,15,0
93-28-92-12,4,18,0
93-28-92-12,4,76,0
93-28-92-12,4,5,0
93-28-92-12,4,46,0
28-93-92,3,12,1
71-59-36-66-28-23-1,7,95,0
71-59-36-66-28-23-1,7,100,0
71-59-36-66-28-23-1,7,67,0
71-59-36-66-28-23-1,7,50,0
71-59-36-66-28-23-1,7,39,0
1-66-36-71-59-28,6,23,1
85-12,2,60,0
85-12,2,100,0
85-12,2,76,0
85-12,2,61,0
85-12,2,52,0
85,1,12,1
50-3-22,3,25,0
50-3-22,3,7,0
50-3-22,3,18,0
50-3-22,3,71,0
50-3-22,3,10,0
50-3,2,22,1
16-5-22-8,4,87,0
16-5-22-8,4,7,0
16-5-22-8,4,59,0
16-5-22-8,4,60,0
16-5-22-8,4,34,0
16-5-22,3,8,1
66-44-31,3,89,0
66-44-31,3,81,0
66-44-31,3,26,0
66-44-31,3,74,0
66-44-31,3,97,0
44-31,2,66,1
61-30-74-99,4,85,0
61-30-74-99,4,69,0
61-30-74-99,4,29,0
61-30-74-99,4,66,0
61-30-74-99,4,6,0
74-99-61,3,30,1
70,1,54,0
70,1,46,0
70,1,15,0
70,1,89,0
70,1,88,0
83,1,100,0
83,1,6,0
83,1,35,0
83,1,9,0
83,1,16,0
85-53-79,3,62,0
85-53-79,3,97,0
85-53-79,3,47,0
85-53-79,3,55,0
85-53-79,3,81,0
85-79,2,53,1
54-53-12,3,31,0
54-53-12,3,63,0
54-53-12,3,69,0
54-53-12,3,90,0
54-53-12,3,89,0
53-54,2,12,1
31-49-82-66-57-64-86-3,8,18,0
31-49-82-66-57-64-86-3,8,81,0
31-49-82-66-57-64-86-3,8,61,0
31-49-82-66-57-64-86-3,8,92,0
31-49-82-66-57-64-86-3,8,60,0
64-66-3-49-82-86-57,7,31,1
22,1,96,0
22,1,90,0
22,1,12,0
22,1,38,0
22,1,54,0
37-39-56-31-34,5,53,0
37-39-56-31-34,5,80,0
37-39-56-31-34,5,67,0
37-39-56-31-34,5,51,0
37-39-56-31-34,5,87,0
56-34-37-31,4,39,1
12,1,100,0
12,1,62,0
12,1,53,0
12,1,69,0
12,1,66,0
71-74-40-52-22,5,6,0
71-74-40-52-22,5,34,0
71-74-40-52-22,5,55,0
71-74-40-52-22,5,18,0
71-74-40-52-22,5,42,0
40-74-52-71,4,22,1
31-95,2,19,0
31-95,2,28,0
31-95,2,27,0
31-95,2,72,0
31-95,2,78,0
95,1,31,1
53-12,2,13,0
53-12,2,3,0
53-12,2,7,0
53-12,2,23,0
53-12,2,1,0
12,1,53,1
12,1,52,0
12,1,55,0
12,1,43,0
12,1,34,0
12,1,5,0
23,1,20,0
23,1,65,0
23,1,97,0
23,1,61,0
23,1,9,0
12,1,48,0
12,1,20,0
12,1,69,0
12,1,9,0
12,1,17,0
27-100-34-29,4,36,0
27-100-34-29,4,22,0
27-100-34-29,4,51,0
27-100-34-29,4,75,0
27-100-34-29,4,46,0
34-27-100,3,29,1
41,1,86,0
41,1,71,0
41,1,69,0
41,1,54,0
41,1,1,0
77-39,2,5,0
77-39,2,34,0
77-39,2,89,0
77-39,2,18,0
77-39,2,58,0
77,1,39,1
24-82-10-56-94-90,6,45,0
24-82-10-56-94-90,6,44,0
24-82-10-56-94-90,6,95,0
24-82-10-56-94-90,6,46,0
24-82-10-56-94-90,6,18,0
56-82-24-90-94,5,10,1
4,1,91,0
4,1,51,0
4,1,94,0
4,1,67,0
4,1,89,0
65,1,38,0
65,1,32,0
65,1,33,0
65,1,73,0
65,1,87,0
26,1,69,0
26,1,78,0
26,1,1,0
26,1,60,0
26,1,99,0
41,1,58,0
41,1,22,0
41,1,25,0
41,1,75,0
41,1,2,0
24-63-22,3,37,0
24-63-22,3,11,0
24-63-22,3,23,0
24-63-22,3,86,0
24-63-22,3,9,0
24-63,2,22,1
47-12,2,49,0
47-12,2,41,0
47-12,2,27,0
47-12,2,64,0
47-12,2,50,0
12,1,47,1
26,1,6,0
26,1,38,0
26,1,84,0
26,1,82,0
26,1,92,0
56-40-76,3,77,0
56-40-76,3,83,0
56-40-76,3,23,0
56-40-76,3,98,0
56-40-76,3,55,0
56-76,2,40,1
9-17-29,3,97,0
9-17-29,3,26,0
9-17-29,3,4,0
9-17-29,3,21,0
9-17-29,3,82,0
9-29,2,17,1
50-12,2,26,0
50-12,2,40,0
50-12,2,84,0
50-12,2,89,0
50-12,2,52,0
12,1,50,1
94,1,27,0
94,1,17,0
94,1,37,0
94,1,76,0
94,1,52,0
77-59-90-1,4,33,0
77-59-90-1,4,24,0
77-59-90-1,4,71,0
77-59-90-1,4,14,0
77-59-90-1,4,41,0
1-90-77,3,59,1
31-9-40-8-21-90,6,72,0
31-9-40-8-21-90,6,54,0
31-9-40-8-21-90,6,23,0
31-9-40-8-21-90,6,52,0
31-9-40-8-21-90,6,7,0
40-9-8-21-31,5,90,1
6,1,84,0
6,1,8,0
6,1,92,0
6,1,27,0
6,1,54,0
36,1,86,0
36,1,98,0
36,1,76,0
36,1,50,0
36,1,71,0
39,1,8,0
39,1,28,0
39,1,46,0
39,1,15,0
39,1,92,0
71-26,2,6,0
71-26,2,81,0
71-26,2,34,0
71-26,2,39,0
71-26,2,68,0
71,1,26,1
12,1,11,0
12,1,97,0
12,1,24,0
12,1,2,0
12,1,82,0
12,1,83,0
12,1,65,0
12,1,43,0
12,1,56,0
12,1,14,0
22,1,55,0
22,1,29,0
22,1,48,0
22,1,44,0
22,1,51,0
81-12,2,28,0
81-12,2,69,0
81-12,2,31,0
81-12,2,61,0
81-12,2,35,0
81,1,12,1
60,1,18,0
60,1,17,0
60,1,59,0
60,1,47,0
60,1,14,0
35-28,2,44,0
35-28,2,86,0
35-28,2,61,0
35-28,2,64,0
35-28,2,76,0
28,1,35,1
66-35-21,3,11,0
66-35-21,3,100,0
66-35-21,3,96,0
66-35-21,3,27,0
66-35-21,3,29,0
66-21,2,35,1
60-11-69-7-80,5,70,0
60-11-69-7-80,5,65,0
60-11-69-7-80,5,37,0
60-11-69-7-80,5,53,0
60-11-69-7-80,5,24,0
80-11-60-7,4,69,1
66-77-31-11-58-49,6,22,0
66-77-31-11-58-49,6,34,0
66-77-31-11-58-49,6,28,0
66-77-31-11-58-49,6,78,0
66-77-31-11-58-49,6,82,0
66-11-77-49-31,5,58,1
52,1,63,0
52,1,50,0
52,1,27,0
52,1,75,0
52,1,26,0
12,1,36,0
12,1,66,0
12,1,81,0
12,1,58,0
12,1,69,0
12,1,77,0
12,1,20,0
12,1,18,0
12,1,16,0
12,1,80,0
2-1,2,42,0
2-1,2,67,0
2-1,2,30,0
2-1,2,58,0
2-1,2,52,0
1,1,2,1
55-93-39-12-1,5,87,0
55-93-39-12-1,5,15,0
55-93-39-12-1,5,82,0
55-93-39-12-1,5,6,0
55-93-39-12-1,5,48,0
1-12-93-39,4,55,1
11,1,53,0
11,1,70,0
11,1,89,0
11,1,62,0
11,1,90,0
24-100,2,17,0
24-100,2,6,0
24-100,2,48,0
24-100,2,51,0
24-100,2,79,0
24,1,100,1
8-85-77,3,59,0
8-85-77,3,15,0
8-85-77,3,7,0
8-85-77,3,99,0
8-85-77,3,52,0
8-77,2,85,1
60-89-9-21,4,8,0
60-89-9-21,4,87,0
60-89-9-21,4,57,0
60-89-9-21,4,92,0
60-89-9-21,4,71,0
9-60-21,3,89,1
49-77,2,9,0
49-77,2,64,0
49-77,2,89,0
49-77,2,61,0
49-77,2,82,0
77,1,49,1
48-39-59-37-30-12,6,1,0
48-39-59-37-30-12,6,28,0
48-39-59-37-30-12,6,36,0
48-39-59-37-30-12,6,34,0
48-39-59-37-30-12,6,90,0
39-12-48-59-30,5,37,1
31-30-56-22,4,53,0
31-30-56-22,4,18,0
31-30-56-22,4,99,0
31-30-56-22,4,72,0
31-30-56-22,4,29,0
31-22-30,3,56,1
38-37,2,32,0
38-37,2,63,0
38-37,2,67,0
38-37,2,46,0
38-37,2,65,0
37,1,38,1
99-30-11-49-21-2-79,7,55,0
99-30-11-49-21-2-79,7,41,0
99-30-11-49-21-2-79,7,67,0
99-30-11-49-21-2-79,7,40,0
99-30-11-49-21-2-79,7,15,0
2-99-11-79-49-21,6,30,1
31-11-51,3,67,0
31-11-51,3,50,0
31-11-51,3,91,0
31-11-51,3,58,0
31-11-51,3,46,0
51-31,2,11,1
59-58-49,3,72,0
59-58-49,3,32,0
59-58-49,3,36,0
59-58-49,3,31,0
59-58-49,3,76,0
49-59,2,58,1
95-81-2,3,75,0
95-81-2,3,42,0
95-81-2,3,48,0
95-81-2,3,14,0
95-81-2,3,41,0
81-95,2,2,1
23,1,11,0
23,1,100,0
23,1,12,0
23,1,79,0
23,1,52,0
11-34,2,8,0
11-34,2,80,0
11-34,2,36,0
11-34,2,51,0
11-34,2,32,0
34,1,11,1
55-18,2,43,0
55-18,2,49,0
55-18,2,39,0
55-18,2,6,0
55-18,2,9,0
18,1,55,1
100-57,2,60,0
100-57,2,27,0
100-57,2,70,0
100-57,2,63,0
100-57,2,2,0
100,1,57,1
64-94,2,27,0
64-94,2,53,0
64-94,2,23,0
64-94,2,38,0
64-94,2,88,0
64,1,94,1
70-56-40-2-12,5,80,0
70-56-40-2-12,5,82,0
70-56-40-2-12,5,5,0
70-56-40-2-12,5,22,0
